import time: self [us] | cumulative | imported package
import time:     20033 |     463056 |             antlr4.CommonTokenStream
import time:     17815 |      17815 |               antlr4.error.ErrorStrategy
import time:       131 |        131 |                       fcntl
import time:      3117 |       3117 |                       msvcrt
import time:        61 |         61 |                       _posixsubprocess
import time:      1842 |       5150 |                     subprocess
import time:      2572 |       7721 |                   platform
import time:      1475 |       1475 |                   _uuid
import time:      1592 |      10788 |                 uuid
import time:     14400 |      14400 |                 antlr4.atn.ATNDeserializationOptions
import time:     12548 |      37734 |               antlr4.atn.ATNDeserializer
import time:      9978 |       9978 |                 antlr4.ListTokenSource
import time:     13976 |      13976 |                 antlr4.tree.Chunk
import time:     14408 |      14408 |                 antlr4.tree.RuleTagToken
import time:     14795 |      14795 |                 antlr4.tree.TokenTagToken
import time:     12824 |      65979 |               antlr4.tree.ParseTreePatternMatcher
import time:     11812 |     133339 |             antlr4.Parser
import time:     21986 |      21986 |             antlr4.dfa.DFA
import time:     16161 |      16161 |               antlr4.atn.PredictionMode
import time:     30854 |      47015 |             antlr4.atn.ParserATNSimulator
import time:     24340 |      24340 |             antlr4.error.DiagnosticErrorListener
import time:     25828 |    1215791 |           antlr4
import time:     61374 |      61374 |               yaml.error
import time:     22561 |      22561 |               yaml.tokens
import time:     27491 |      27491 |               yaml.events
import time:     19640 |      19640 |               yaml.nodes
import time:     62375 |      62375 |                 yaml.reader
import time:     44886 |      44886 |                 yaml.scanner
import time:     23636 |      23636 |                 yaml.parser
import time:     16348 |      16348 |                 yaml.composer
import time:       146 |        146 |                     _datetime
import time:      1911 |       2057 |                   datetime
import time:        82 |         82 |                     binascii
import time:      1424 |       1506 |                   base64
import time:     16712 |      20274 |                 yaml.constructor
import time:     15450 |      15450 |                 yaml.resolver
import time:     20849 |     203815 |               yaml.loader
import time:      9218 |       9218 |                 yaml.emitter
import time:     11009 |      11009 |                 yaml.serializer
import time:     15495 |      15495 |                 yaml.representer
import time:     12459 |      48179 |               yaml.dumper
import time:      1631 |       1631 |                   yaml.yaml
import time:     31005 |      32635 |                 yaml._yaml
import time:     42959 |      75594 |               yaml.cyaml
import time:     79247 |     537897 |             yaml
import time:     21424 |      21424 |             omegaconf.errors
import time:     15539 |      15539 |                     omegaconf.grammar
import time:     30447 |      45986 |                   omegaconf.grammar.gen
import time:     17762 |      63747 |                 omegaconf.grammar.gen.OmegaConfGrammarLexer
import time:      9409 |       9409 |                 omegaconf.grammar.gen.OmegaConfGrammarParser
import time:      8855 |       8855 |                 omegaconf.grammar.gen.OmegaConfGrammarParserVisitor
import time:     14602 |      96612 |               omegaconf.grammar_visitor
import time:     24152 |     120763 |             omegaconf.grammar_parser
import time:      4719 |       4719 |                 attr._compat
import time:      1571 |       1571 |                   __future__
import time:        82 |         82 |                   unicodedata
import time:      5131 |       5131 |                   attr._config
import time:     11485 |      11485 |                     attr.exceptions
import time:      5282 |      16767 |                   attr.setters
import time:      8042 |      31592 |                 attr._make
import time:     15743 |      52054 |               attr.converters
import time:      4620 |       4620 |               attr.filters
import time:      8718 |       8718 |               attr.validators
import time:      7823 |       7823 |               attr._cmp
import time:      5318 |       5318 |               attr._funcs
import time:      4182 |       4182 |               attr._next_gen
import time:      8316 |       8316 |               attr._version_info
import time:     15249 |     106275 |             attr
import time:     30541 |     816898 |           omegaconf._utils
import time:     24705 |    2077199 |         omegaconf.base
import time:      5442 |       5442 |           omegaconf.basecontainer
import time:      4648 |       4648 |           omegaconf.nodes
import time:      7555 |      17644 |         omegaconf.dictconfig
import time:      6184 |       6184 |         omegaconf.listconfig
import time:     12227 |      12227 |               omegaconf.resolvers.oc.dict
import time:     14157 |      26383 |             omegaconf.resolvers.oc
import time:      8844 |      35227 |           omegaconf.resolvers
import time:      4749 |      39975 |         omegaconf.omegaconf
import time:      7603 |       7603 |         omegaconf.version
import time:     29035 |    2177638 |       omegaconf
import time:      1551 |       1551 |           gettext
import time:      1355 |       2906 |         argparse
import time:     18258 |      18258 |             hydra.core
import time:     25344 |      43602 |           hydra.core.config_search_path
import time:      8245 |      51847 |         hydra._internal.config_search_path_impl
import time:     17037 |      17037 |               packaging
import time:      6398 |       6398 |               packaging._structures
import time:     17541 |      40974 |             packaging.version
import time:     10343 |      10343 |               hydra.errors
import time:      9749 |      20091 |             hydra._internal.deprecation_warning
import time:     12183 |      12183 |             hydra.core.singleton
import time:      9878 |      83125 |           hydra.version
import time:      7951 |       7951 |                 hydra.core.object_type
import time:     12335 |      12335 |                   hydra.plugins
import time:      9415 |       9415 |                   hydra.core.default_element
import time:     11394 |      11394 |                   hydra.plugins.plugin
import time:     13472 |      46616 |                 hydra.plugins.config_source
import time:      8198 |      62764 |               hydra.core.config_store
import time:      5971 |       5971 |               hydra.types
import time:     19947 |      88680 |             hydra.conf
import time:      7597 |      96277 |           hydra.core.hydra_config
import time:     14751 |     194152 |         hydra.core.utils
import time:      7146 |     256049 |       hydra._internal.utils
import time:     53587 |    2564109 |     hydra._internal.instantiate._instantiate2
import time:     22019 |    2681203 |   hydra.utils
import time:      5310 |       5310 |   hydra.main
import time:      6686 |       6686 |         hydra.core.config_loader
import time:       329 |        329 |             importlib._abc
import time:       873 |       1201 |           importlib.util
import time:      1506 |       1506 |           pkgutil
import time:        58 |         58 |             gc
import time:      1409 |       1466 |           timeit
import time:      7036 |       7036 |           hydra._internal.sources_registry
import time:      6025 |       6025 |           hydra.plugins.completion_plugin
import time:      7508 |       7508 |           hydra.plugins.launcher
import time:      6115 |       6115 |           hydra.plugins.search_path_plugin
import time:      6059 |       6059 |           hydra.plugins.sweeper
import time:      6837 |      43749 |         hydra.core.plugins
import time:      9612 |       9612 |         hydra._internal.callbacks
import time:      7049 |       7049 |           hydra._internal.config_repository
import time:     10427 |      10427 |               hydra.core.override_parser
import time:      2980 |       2980 |                   numbers
import time:      3603 |       6583 |                 _decimal
import time:      1822 |       8404 |               decimal
import time:        74 |         74 |                   _bisect
import time:      2557 |       2631 |                 bisect
import time:        38 |         38 |                 _random
import time:        33 |         33 |                 _sha512
import time:      2568 |       5268 |               random
import time:     22164 |      22164 |                 hydra._internal.grammar
import time:     23865 |      46028 |               hydra._internal.grammar.utils
import time:     18758 |      88882 |             hydra.core.override_parser.types
import time:      8288 |      97169 |           hydra._internal.defaults_list
import time:      7462 |       7462 |             hydra._internal.grammar.grammar_functions
import time:     15361 |      15361 |             hydra._internal.grammar.functions
import time:     13879 |      13879 |                   hydra.grammar
import time:     27364 |      41242 |                 hydra.grammar.gen
import time:     28954 |      70196 |               hydra.grammar.gen.OverrideLexer
import time:     17659 |      17659 |               hydra.grammar.gen.OverrideParser
import time:     13114 |      13114 |               hydra.grammar.gen.OverrideParserVisitor
import time:      9951 |     110919 |             hydra.core.override_parser.overrides_visitor
import time:     16602 |     150342 |           hydra.core.override_parser.overrides_parser
import time:      6409 |     260968 |         hydra._internal.config_loader_impl
import time:      6627 |     327640 |       hydra._internal.hydra
import time:      5831 |     333471 |     hydra.core.global_hydra
import time:      6063 |     339533 |   hydra.compose
import time:     12868 |      12868 |   hydra.initialize
import time:     41014 |    3079925 | hydra
import time:     14582 |      14582 |     lightning.__about__
import time:     14627 |      14627 |     lightning.__version__
import time:      6057 |       6057 |               lightning_utilities.__about__
import time:      9821 |       9821 |                   lightning_utilities.core.apply_func
import time:      6168 |       6168 |                     typing_extensions
import time:      7601 |      13768 |                   lightning_utilities.core.enums
import time:       177 |        177 |                         _csv
import time:      1263 |       1440 |                       csv
import time:      1069 |       1069 |                       email
import time:       153 |        153 |                           zlib
import time:       923 |        923 |                             _compression
import time:      1778 |       1778 |                             _bz2
import time:      1102 |       3802 |                           bz2
import time:       973 |        973 |                             _lzma
import time:      1229 |       2202 |                           lzma
import time:      1445 |       7600 |                         shutil
import time:      1493 |       9092 |                       zipfile
import time:       908 |        908 |                           uu
import time:      1048 |       1048 |                           quopri
import time:      2586 |       2586 |                                 locale
import time:      4469 |       7054 |                               calendar
import time:       429 |       7483 |                             email._parseaddr
import time:       423 |        423 |                               email.base64mime
import time:       424 |        424 |                               email.quoprimime
import time:       638 |        638 |                               email.errors
import time:       365 |        365 |                               email.encoders
import time:       547 |       2394 |                             email.charset
import time:       773 |      10650 |                           email.utils
import time:       699 |        699 |                             email.header
import time:       506 |       1205 |                           email._policybase
import time:       407 |        407 |                           email._encoded_words
import time:       330 |        330 |                           email.iterators
import time:       931 |      15476 |                         email.message
import time:       297 |        297 |                           importlib.metadata._functools
import time:       363 |        659 |                         importlib.metadata._text
import time:       786 |      16919 |                       importlib.metadata._adapters
import time:       455 |        455 |                       importlib.metadata._meta
import time:       465 |        465 |                       importlib.metadata._collections
import time:       424 |        424 |                       importlib.metadata._itertools
import time:       688 |        688 |                       importlib.abc
import time:      1986 |      32534 |                     importlib.metadata
import time:      5947 |       5947 |                                 sysconfig
import time:      5113 |       5113 |                                   packaging._elffile
import time:      5172 |      10284 |                                 packaging._manylinux
import time:      4619 |       4619 |                                 packaging._musllinux
import time:      5829 |      26677 |                               packaging.tags
import time:      6109 |      32786 |                             packaging.utils
import time:      9222 |      42008 |                           packaging.specifiers
import time:      7443 |      49450 |                         packaging._tokenizer
import time:     11484 |      60934 |                       packaging._parser
import time:      6968 |       6968 |                       packaging.markers
import time:      6177 |      74077 |                     packaging.requirements
import time:      7528 |     114138 |                   lightning_utilities.core.imports
import time:       191 |        191 |                           unittest.util
import time:       247 |        437 |                         unittest.result
import time:      1679 |       1679 |                           difflib
import time:      1479 |       1479 |                           pprint
import time:       755 |       3911 |                         unittest.case
import time:       234 |        234 |                         unittest.suite
import time:       515 |        515 |                         unittest.loader
import time:        96 |         96 |                             unittest.signals
import time:       183 |        278 |                           unittest.runner
import time:       193 |        470 |                         unittest.main
import time:      1101 |       6666 |                       unittest
import time:      1365 |       1365 |                             concurrent
import time:      1143 |       1143 |                             concurrent.futures._base
import time:       828 |       3335 |                           concurrent.futures
import time:      4962 |       4962 |                             _ssl
import time:      4361 |       9323 |                           ssl
import time:       483 |        483 |                           asyncio.constants
import time:       610 |        610 |                               asyncio.format_helpers
import time:       620 |       1229 |                             asyncio.base_futures
import time:       492 |        492 |                             asyncio.log
import time:       628 |       2348 |                           asyncio.coroutines
import time:      1539 |       1539 |                               _contextvars
import time:      1712 |       3250 |                             contextvars
import time:       365 |        365 |                               asyncio.exceptions
import time:       277 |        277 |                               asyncio.base_tasks
import time:      1455 |       2096 |                             _asyncio
import time:      1124 |       6469 |                           asyncio.events
import time:       668 |        668 |                           asyncio.futures
import time:       408 |        408 |                           asyncio.protocols
import time:       437 |        437 |                             asyncio.transports
import time:       545 |        982 |                           asyncio.sslproto
import time:       368 |        368 |                               asyncio.mixins
import time:      1240 |       1240 |                               asyncio.tasks
import time:       505 |       2111 |                             asyncio.locks
import time:       608 |       2719 |                           asyncio.staggered
import time:       449 |        449 |                           asyncio.trsock
import time:      1343 |      28522 |                         asyncio.base_events
import time:       344 |        344 |                         asyncio.runners
import time:       428 |        428 |                         asyncio.queues
import time:       723 |        723 |                         asyncio.streams
import time:       476 |        476 |                         asyncio.subprocess
import time:       284 |        284 |                         asyncio.threads
import time:       537 |        537 |                           asyncio.base_subprocess
import time:       716 |        716 |                           asyncio.selector_events
import time:       875 |       2127 |                         asyncio.unix_events
import time:      1349 |      34250 |                       asyncio
import time:      1075 |      41989 |                     unittest.mock
import time:     10463 |      52452 |                   lightning_utilities.core.overrides
import time:     11747 |      11747 |                   lightning_utilities.core.rank_zero
import time:     10429 |     212354 |                 lightning_utilities.core
import time:        25 |     212378 |               lightning_utilities.core.apply_func
import time:      6885 |     225319 |             lightning_utilities
import time:        12 |     225331 |           lightning_utilities.core
import time:        31 |     225361 |         lightning_utilities.core.imports
import time:      2034 |       2034 |               _ctypes
import time:       848 |        848 |               ctypes._endian
import time:      2032 |       4913 |             ctypes
import time:      2081 |       2081 |             glob
import time:     12325 |      12325 |             torch._utils
import time:      1854 |       1854 |               tempfile
import time:     10939 |      10939 |                 torch._strobelight
import time:      1277 |       1277 |                       _json
import time:       665 |       1942 |                     json.scanner
import time:       952 |       2894 |                   json.decoder
import time:       703 |        703 |                   json.encoder
import time:      1270 |       4865 |                 json
import time:      8644 |       8644 |                 torch._strobelight.cli_function_profiler
import time:     13877 |      38324 |               torch._strobelight.compile_time_profiler
import time:      7697 |      47873 |             torch._utils_internal
import time:     14804 |      14804 |                   torch._vendor
import time:     18072 |      32875 |                 torch._vendor.packaging
import time:      8431 |       8431 |                 torch._vendor.packaging._structures
import time:     15801 |      57106 |               torch._vendor.packaging.version
import time:      7574 |       7574 |               torch.version
import time:      9522 |      74201 |             torch.torch_version
import time:      1356 |       1356 |             torch._rocm_init
import time:     12646 |      12646 |                     numpy._utils._convertions
import time:     10049 |      22695 |                   numpy._utils
import time:      9385 |      32080 |                 numpy._globals
import time:     12043 |      12043 |                 numpy.exceptions
import time:     13090 |      13090 |                 numpy.version
import time:      1028 |       1028 |                   numpy._distributor_init_local
import time:     11417 |      12445 |                 numpy._distributor_init
import time:     28038 |      28038 |                           numpy._utils._inspect
import time:      8881 |       8881 |                             numpy.core._exceptions
import time:     15321 |      15321 |                             numpy.dtypes
import time:    105448 |     129649 |                           numpy.core._multiarray_umath
import time:     36253 |     193939 |                         numpy.core.overrides
import time:     47749 |     241688 |                       numpy.core.multiarray
import time:     15015 |      15015 |                       numpy.core.umath
import time:     20381 |      20381 |                         numpy.core._string_helpers
import time:       884 |        884 |                               pickle5
import time:      7759 |       8643 |                             numpy.compat.py3k
import time:      6519 |      15162 |                           numpy.compat
import time:      4712 |       4712 |                           numpy.core._dtype
import time:      3832 |      23705 |                         numpy.core._type_aliases
import time:      6407 |      50492 |                       numpy.core.numerictypes
import time:      3337 |       3337 |                               numpy.core._ufunc_config
import time:      4001 |       7337 |                             numpy.core._methods
import time:      4623 |      11960 |                           numpy.core.fromnumeric
import time:      4391 |      16350 |                         numpy.core.shape_base
import time:      4163 |       4163 |                         numpy.core.arrayprint
import time:      3388 |       3388 |                         numpy.core._asarray
import time:      5645 |      29545 |                       numpy.core.numeric
import time:      4942 |       4942 |                       numpy.core.defchararray
import time:      4043 |       4043 |                       numpy.core.records
import time:      3842 |       3842 |                       numpy.core.memmap
import time:      3036 |       3036 |                       numpy.core.function_base
import time:      3367 |       3367 |                       numpy.core._machar
import time:      3951 |       3951 |                       numpy.core.getlimits
import time:      4285 |       4285 |                       numpy.core.einsumfunc
import time:      2605 |       2605 |                         numpy.core._multiarray_tests
import time:      4483 |       7088 |                       numpy.core._add_newdocs
import time:      4752 |       4752 |                       numpy.core._add_newdocs_scalars
import time:      3493 |       3493 |                       numpy.core._dtype_ctypes
import time:      3412 |       3412 |                       numpy.core._internal
import time:      3132 |       3132 |                       numpy._pytesttester
import time:     10557 |     396631 |                     numpy.core
import time:        46 |     396676 |                   numpy.core._multiarray_umath
import time:      7746 |     404422 |                 numpy.__config__
import time:      7857 |       7857 |                   numpy.lib.mixins
import time:      4067 |       4067 |                       numpy.lib.ufunclike
import time:      5054 |       9121 |                     numpy.lib.type_check
import time:      5154 |      14274 |                   numpy.lib.scimath
import time:     34499 |      34499 |                               numpy.lib.stride_tricks
import time:     21710 |      56209 |                             numpy.lib.twodim_base
import time:     18339 |      18339 |                             numpy.linalg._umath_linalg
import time:      7020 |       7020 |                               numpy._typing._nested_sequence
import time:      5242 |       5242 |                               numpy._typing._nbit
import time:      5947 |       5947 |                               numpy._typing._char_codes
import time:      5059 |       5059 |                               numpy._typing._scalars
import time:      6280 |       6280 |                               numpy._typing._shape
import time:      5351 |       5351 |                               numpy._typing._dtype_like
import time:      5469 |       5469 |                               numpy._typing._array_like
import time:     13037 |      53403 |                             numpy._typing
import time:      8818 |     136767 |                           numpy.linalg.linalg
import time:      3879 |     140645 |                         numpy.linalg
import time:      5320 |     145965 |                       numpy.matrixlib.defmatrix
import time:      5667 |     151631 |                     numpy.matrixlib
import time:      4547 |       4547 |                       numpy.lib.histograms
import time:      6680 |      11227 |                     numpy.lib.function_base
import time:      4629 |     167486 |                   numpy.lib.index_tricks
import time:      5144 |       5144 |                   numpy.lib.nanfunctions
import time:      4917 |       4917 |                   numpy.lib.shape_base
import time:      4732 |       4732 |                   numpy.lib.polynomial
import time:      6460 |       6460 |                   numpy.lib.utils
import time:      6094 |       6094 |                   numpy.lib.arraysetops
import time:      5139 |       5139 |                     numpy.lib.format
import time:      4969 |       4969 |                     numpy.lib._datasource
import time:      4773 |       4773 |                     numpy.lib._iotools
import time:      5949 |      20828 |                   numpy.lib.npyio
import time:      4409 |       4409 |                   numpy.lib.arrayterator
import time:      8644 |       8644 |                   numpy.lib.arraypad
import time:      8228 |       8228 |                   numpy.lib._version
import time:      7166 |     266234 |                 numpy.lib
import time:      7770 |       7770 |                     numpy.fft._pocketfft_internal
import time:     16783 |      24552 |                   numpy.fft._pocketfft
import time:      8599 |       8599 |                   numpy.fft.helper
import time:     11017 |      44167 |                 numpy.fft
import time:     12218 |      12218 |                     numpy.polynomial.polyutils
import time:      6575 |       6575 |                     numpy.polynomial._polybase
import time:      9208 |      27999 |                   numpy.polynomial.polynomial
import time:      9904 |       9904 |                   numpy.polynomial.chebyshev
import time:      8175 |       8175 |                   numpy.polynomial.legendre
import time:      8016 |       8016 |                   numpy.polynomial.hermite
import time:      7813 |       7813 |                   numpy.polynomial.hermite_e
import time:      7229 |       7229 |                   numpy.polynomial.laguerre
import time:      9636 |      78769 |                 numpy.polynomial
import time:      1507 |       1507 |                           backports_abc
import time:      4956 |       6462 |                         numpy.random._common
import time:      1576 |       1576 |                             _hashlib
import time:        54 |         54 |                               _blake2
import time:      1438 |       1491 |                             hashlib
import time:      2668 |       5734 |                           hmac
import time:      1374 |       7107 |                         secrets
import time:      9629 |      23198 |                       numpy.random.bit_generator
import time:      5260 |       5260 |                       numpy.random._bounded_integers
import time:      8206 |       8206 |                       numpy.random._mt19937
import time:     13552 |      50214 |                     numpy.random.mtrand
import time:      2887 |       2887 |                     numpy.random._philox
import time:      2838 |       2838 |                     numpy.random._pcg64
import time:      2752 |       2752 |                     numpy.random._sfc64
import time:      5644 |       5644 |                     numpy.random._generator
import time:     10038 |      74370 |                   numpy.random._pickle
import time:     13953 |      88323 |                 numpy.random
import time:      3186 |       3186 |                 numpy.ctypeslib
import time:     17849 |      17849 |                   numpy.ma.core
import time:      5024 |       5024 |                   numpy.ma.extras
import time:      7187 |      30059 |                 numpy.ma
import time:     10797 |     995609 |               numpy
import time:   2802478 |    3798086 |             torch._C
import time:     34146 |      34146 |               torch._namedtensor_internals
import time:     23457 |      23457 |               torch.overrides
import time:      4115 |      61717 |             torch._tensor
import time:     19565 |      19565 |               torch.types
import time:     15061 |      34626 |             torch.storage
import time:      9179 |       9179 |               torch.amp.autocast_mode
import time:      4226 |       4226 |               torch.amp.grad_scaler
import time:      6264 |      19669 |             torch.amp
import time:      2791 |       2791 |             torch.random
import time:        64 |         64 |                 pwd
import time:        36 |         36 |                 grp
import time:      2297 |       2397 |               tarfile
import time:      3253 |       3253 |               torch._weights_only_unpickler
import time:      3104 |       3104 |               torch._sources
import time:      1033 |       1033 |               mmap
import time:      5499 |      15284 |             torch.serialization
import time:      3471 |       3471 |             torch._tensor_str
import time:      6212 |       6212 |               torch.cuda.gds
import time:      5429 |       5429 |               torch.cuda._utils
import time:      4775 |       4775 |               torch.cuda.graphs
import time:      5294 |       5294 |               torch.cuda.streams
import time:       636 |        636 |                 ctypes.util
import time:      8499 |       9135 |               pynvml
import time:      4805 |       4805 |                 torch.cuda._memory_viz
import time:      5626 |      10430 |               torch.cuda.memory
import time:      4187 |       4187 |               torch.cuda.random
import time:     28193 |      28193 |                 torch.cuda.amp.autocast_mode
import time:      8057 |       8057 |                 torch.cuda.amp.common
import time:      6602 |       6602 |                 torch.cuda.amp.grad_scaler
import time:     51070 |      93919 |               torch.cuda.amp
import time:      4330 |       4330 |               torch.cuda.jiterator
import time:      4060 |       4060 |               torch.cuda.nvtx
import time:      3895 |       3895 |               torch.cuda.profiler
import time:      6441 |       6441 |               torch.cuda.sparse
import time:       385 |        385 |                     multiprocessing.process
import time:       541 |        541 |                     multiprocessing.reduction
import time:       726 |       1652 |                   multiprocessing.context
import time:      1035 |       2687 |                 multiprocessing
import time:      3178 |       5864 |               torch.cuda.tunable
import time:     38325 |     202290 |             torch.cuda
import time:     20521 |      20521 |                 torch.sparse._semi_structured_conversions
import time:      4344 |       4344 |                 torch.sparse._semi_structured_ops
import time:     28431 |      53295 |               torch.sparse.semi_structured
import time:      6610 |      59904 |             torch.sparse
import time:      5298 |       5298 |             torch._compile
import time:      3233 |       3233 |             torch._VF
import time:      5682 |       5682 |                   torch.nn.parameter
import time:     13724 |      13724 |                       torch._prims_common
import time:      9257 |       9257 |                           torch.utils.backcompat
import time:      6808 |       6808 |                           torch.utils.collect_env
import time:      1112 |       1112 |                                   cmd
import time:      1384 |       1384 |                                   bdb
import time:      4412 |       4412 |                                     codeop
import time:      2569 |       6981 |                                   code
import time:      1809 |      11284 |                                 pdb
import time:      4851 |       4851 |                                   torch.utils._typing_utils
import time:     13589 |      13589 |                                     torch.monitor
import time:      4423 |       4423 |                                       torch.distributed.logging_handlers
import time:     19611 |      24034 |                                     torch.distributed.c10d_logger
import time:      8432 |       8432 |                                     torch.distributed.constants
import time:      9891 |       9891 |                                     torch.distributed.rendezvous
import time:     10427 |      66371 |                                   torch.distributed.distributed_c10d
import time:      8938 |      80160 |                                 torch.distributed.device_mesh
import time:      4047 |       4047 |                                 torch.distributed.remote_device
import time:     13115 |     108603 |                               torch.distributed
import time:     12484 |      12484 |                                               torch.utils.data.datapipes._hook_iterator
import time:     11982 |      24465 |                                             torch.utils.data.datapipes._typing
import time:      5866 |       5866 |                                               torch.utils._import_utils
import time:     17906 |      17906 |                                                 torch.utils.data.datapipes.utils
import time:     20194 |      38099 |                                               torch.utils.data.datapipes.utils.common
import time:     13338 |      13338 |                                               torch.utils.data.dataset
import time:     17090 |      74392 |                                             torch.utils.data.datapipes.datapipe
import time:     11808 |     110664 |                                           torch.utils.data.datapipes._decorator
