   Building upstage-ocr-receipt-text-detection @ file:///workspaces/upstageailab-ocr-recsys-competition-ocr-2
Downloading onnxruntime (16.6MiB)
      Built upstage-ocr-receipt-text-detection @ file:///workspaces/upstageailab-ocr-recsys-competition-ocr-2
 Downloading onnxruntime
Installed 5 packages in 5.40s
import time: self [us] | cumulative | imported package
import time:      6233 |      17485 |                 torch.distributions.lowrank_multivariate_normal
import time:      7971 |       7971 |                 torch.distributions.one_hot_categorical
import time:      9186 |       9186 |                 torch.distributions.pareto
import time:     10525 |      10525 |                 torch.distributions.poisson
import time:      9041 |      60734 |               torch.distributions.kl
import time:      8185 |       8185 |               torch.distributions.kumaraswamy
import time:     13509 |      13509 |               torch.distributions.lkj_cholesky
import time:     12464 |      12464 |               torch.distributions.log_normal
import time:     30853 |      30853 |               torch.distributions.logistic_normal
import time:     29824 |      29824 |               torch.distributions.mixture_same_family
import time:     20501 |      20501 |               torch.distributions.multinomial
import time:      7681 |       7681 |               torch.distributions.negative_binomial
import time:      8146 |       8146 |               torch.distributions.relaxed_bernoulli
import time:      4965 |       4965 |               torch.distributions.relaxed_categorical
import time:      5776 |       5776 |               torch.distributions.studentT
import time:      4573 |       4573 |                     torch.jit._builtins
import time:      9634 |      14206 |                   torch.jit._async
import time:      4550 |       4550 |                   torch.jit._await
import time:      5753 |       5753 |                   torch.jit._decomposition_utils
import time:      4214 |       4214 |                       torch._classes
import time:      5305 |       5305 |                       torch.jit._fuser
import time:      1143 |       1143 |                         monkeytype
import time:      5724 |       6866 |                       torch.jit._monkeytype_config
import time:      4449 |       4449 |                         torch.jit._check
import time:      5543 |       5543 |                         torch.jit._state
import time:      4829 |       4829 |                           torch.jit.annotations
import time:      4672 |       4672 |                           torch.jit._dataclass_impls
import time:      2873 |       2873 |                           astunparse
import time:     10734 |      23107 |                         torch.jit.frontend
import time:      5803 |      38900 |                       torch.jit._recursive
import time:      8181 |       8181 |                       torch.jit._serialization
import time:      6146 |      69609 |                     torch.jit._script
import time:      5101 |      74710 |                   torch.jit._freeze
import time:      6722 |       6722 |                   torch.jit._ir_utils
import time:      6034 |       6034 |                   torch.jit._trace
import time:      7503 |     119475 |                 torch.jit
import time:      8545 |     128019 |               torch.distributions.von_mises
import time:      6691 |       6691 |               torch.distributions.weibull
import time:      5820 |       5820 |               torch.distributions.wishart
import time:      7126 |     543894 |             torch.distributions
import time:      6626 |       6626 |             torch.fft
import time:       506 |        506 |                 urllib.response
import time:       839 |       1344 |               urllib.error
import time:      2496 |       2496 |                   http
import time:      1189 |       1189 |                     email.feedparser
import time:       682 |       1871 |                   email.parser
import time:      1994 |       6360 |                 http.client
import time:      2079 |       8438 |               urllib.request
import time:      8472 |       8472 |                 tqdm._monitor
import time:      4448 |       4448 |                 tqdm._tqdm_pandas
import time:      4608 |       4608 |                     tqdm.utils
import time:      6337 |      10944 |                   tqdm.std
import time:      5379 |       5379 |                     tqdm._dist_ver
import time:      4390 |       9769 |                   tqdm.version
import time:      5780 |      26492 |                 tqdm.cli
import time:      4549 |       4549 |                 tqdm.gui
import time:      7433 |      51392 |               tqdm
import time:      4038 |      65212 |             torch.hub
import time:      8042 |       8042 |             torch.linalg
import time:      7757 |       7757 |               torch.mps.profiler
import time:      5552 |       5552 |               torch.mps.event
import time:      6645 |      19953 |             torch.mps
import time:      8538 |       8538 |               torch.mtia._utils
import time:      5788 |       5788 |               torch.mtia.memory
import time:      6711 |      21036 |             torch.mtia
import time:       989 |        989 |                 multiprocessing.util
import time:       519 |        519 |                 multiprocessing.resource_sharer
import time:      7653 |       9160 |               torch.multiprocessing.reductions
import time:      1292 |       1292 |                   _multiprocessing
import time:       933 |        933 |                   _winapi
import time:       873 |       3097 |                 multiprocessing.connection
import time:       573 |        573 |                 concurrent.futures.thread
import time:      4776 |       8445 |               torch.multiprocessing.spawn
import time:      1134 |       1134 |                   runpy
import time:       398 |       1532 |                 multiprocessing.spawn
import time:      1168 |       1168 |                 _posixshmem
import time:       456 |       3155 |               multiprocessing.resource_tracker
import time:      6624 |      27383 |             torch.multiprocessing
import time:     12365 |      12365 |                 torch.nested._internal
import time:      4424 |       4424 |                           torch.fx._compatibility
import time:      7599 |      12023 |                         torch.fx.immutable_collections
import time:      4972 |       4972 |                                 torch.utils._dtype_abbrs
import time:      4244 |       4244 |                                   torch.return_types
import time:      4638 |       8882 |                                 torch.fx._pytree
import time:      5511 |       5511 |                                   torch.fx.operator_schemas
import time:     13212 |      18722 |                                 torch.fx.node
import time:     12485 |      45060 |                               torch.fx.graph
import time:     11219 |      56278 |                             torch.fx.graph_module
import time:      5644 |      61922 |                           torch.fx._lazy_graph_module
import time:     29843 |      29843 |                             torch.fx.traceback
import time:     14275 |      14275 |                             torch.utils._traceback
import time:     14051 |      58168 |                           torch.fx.proxy
import time:      7343 |     127431 |                         torch.fx._symbolic_trace
import time:      4359 |       4359 |                           torch.fx.config
import time:      8321 |      12680 |                         torch.fx.interpreter
import time:     12151 |      12151 |                         torch.fx.subgraph_rewriter
import time:      5721 |     170003 |                       torch.fx
import time:      9113 |     179116 |                     torch.fx.experimental
import time:     10495 |     189611 |                   torch.fx.experimental._constant_symnode
import time:      7572 |     197183 |                 torch.nested._internal.nested_int
import time:      7501 |       7501 |                 torch.utils.weak
import time:      9983 |     227030 |               torch.nested._internal.nested_tensor
import time:      5807 |     232836 |             torch.nested
import time:      5565 |       5565 |                 torch.optim.optimizer
import time:     11822 |      17386 |               torch.optim.lr_scheduler
import time:     13645 |      13645 |               torch.optim.swa_utils
import time:     11071 |      11071 |               torch.optim._adafactor
import time:      7562 |       7562 |               torch.optim.adadelta
import time:      8107 |       8107 |               torch.optim.adagrad
import time:     26924 |      26924 |               torch.optim.adam
import time:      8215 |       8215 |               torch.optim.adamax
import time:     11200 |      11200 |               torch.optim.adamw
import time:      8114 |       8114 |               torch.optim.asgd
import time:      5579 |       5579 |               torch.optim.lbfgs
import time:      6823 |       6823 |               torch.optim.nadam
import time:      6085 |       6085 |               torch.optim.radam
import time:      5160 |       5160 |               torch.optim.rmsprop
import time:      6527 |       6527 |               torch.optim.rprop
import time:      9692 |       9692 |               torch.optim.sgd
import time:      6255 |       6255 |                 torch.optim._functional
import time:      4962 |      11217 |               torch.optim.sparse_adam
import time:      6788 |     170088 |             torch.optim
import time:      3347 |       3347 |               torch._environment
import time:      1310 |       1310 |                 gzip
import time:      7046 |       7046 |                   torch.profiler._utils
import time:      7302 |      14348 |                 torch.profiler._memory_profiler
import time:     10042 |      25698 |               torch.profiler.profiler
import time:      4567 |       4567 |               torch.profiler.itt
import time:      6299 |      39910 |             torch.profiler
import time:      7510 |       7510 |             torch.special
import time:      8289 |       8289 |               torch.xpu._utils
import time:      4762 |       4762 |               torch.xpu.streams
import time:      7158 |       7158 |               torch.xpu.memory
import time:     13297 |      13297 |               torch.xpu.random
import time:      7055 |      40559 |             torch.xpu
import time:     10115 |      10115 |                 torch.signal.windows.windows
import time:     10497 |      20612 |               torch.signal.windows
import time:      6222 |      26833 |             torch.signal
import time:      5918 |       5918 |             torch.ao
import time:     10307 |      10307 |                 torch.ao.nn
import time:     16321 |      16321 |                   torch.ao.nn.intrinsic.modules.fused
import time:     57813 |      74134 |                 torch.ao.nn.intrinsic.modules
import time:     25382 |     109821 |               torch.ao.nn.intrinsic
import time:     15512 |      15512 |                 torch.nn.intrinsic.modules.fused
import time:     17821 |      33333 |               torch.nn.intrinsic.modules
import time:     27503 |      27503 |                               torch.ao.nn.qat.modules.conv
import time:     17173 |      17173 |                               torch.ao.nn.qat.modules.embedding_ops
import time:     13443 |      13443 |                               torch.ao.nn.qat.modules.linear
import time:    106162 |     164280 |                             torch.ao.nn.qat.modules
import time:     33939 |     198218 |                           torch.ao.nn.qat
import time:     27719 |     225937 |                         torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:     13895 |      13895 |                         torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:     12189 |      12189 |                         torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:     32727 |     284746 |                       torch.ao.nn.intrinsic.qat.modules
import time:     18360 |     303105 |                     torch.ao.nn.intrinsic.qat
import time:     41782 |     344887 |                   torch.nn.intrinsic.qat.modules.conv_fused
import time:      9058 |       9058 |                   torch.nn.intrinsic.qat.modules.linear_fused
import time:     10365 |      10365 |                   torch.nn.intrinsic.qat.modules.linear_relu
import time:     17364 |     381672 |                 torch.nn.intrinsic.qat.modules
import time:     10988 |     392660 |               torch.nn.intrinsic.qat
import time:     46708 |      46708 |                                           torch.ao.nn.quantizable.modules.activation
import time:     42439 |      42439 |                                           torch.ao.nn.quantizable.modules.rnn
import time:     18559 |     107705 |                                         torch.ao.nn.quantizable.modules
import time:     12856 |     120560 |                                       torch.ao.nn.quantizable
import time:     34604 |      34604 |                                       torch.ao.nn.quantized.modules.activation
import time:     12341 |      12341 |                                       torch.ao.nn.quantized.modules.batchnorm
import time:      8758 |       8758 |                                         torch.ao.nn.quantized.modules.utils
import time:     10511 |      19269 |                                       torch.ao.nn.quantized.modules.conv
import time:     12311 |      12311 |                                       torch.ao.nn.quantized.modules.dropout
import time:      9142 |       9142 |                                       torch.ao.nn.quantized.modules.embedding_ops
import time:     10263 |      10263 |                                       torch.ao.nn.quantized.modules.functional_modules
import time:      9848 |       9848 |                                       torch.ao.nn.quantized.modules.linear
import time:      9582 |       9582 |                                       torch.ao.nn.quantized.modules.normalization
import time:     10363 |      10363 |                                       torch.ao.nn.quantized.modules.rnn
import time:     20764 |     269042 |                                     torch.ao.nn.quantized.modules
import time:        24 |     269065 |                                   torch.ao.nn.quantized.modules.utils
import time:     13582 |     282646 |                                 torch.ao.nn.quantized.functional
import time:     11552 |     294198 |                               torch.ao.nn.quantized
import time:     22544 |     316742 |                             torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:     21097 |      21097 |                             torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:     23898 |      23898 |                             torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:     11741 |      11741 |                             torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:     52631 |     426107 |                           torch.ao.nn.intrinsic.quantized.modules
import time:     48152 |     474259 |                         torch.ao.nn.intrinsic.quantized
import time:     27846 |      27846 |                                 torch.ao.nn.quantized.dynamic.modules.conv
import time:     10523 |      10523 |                                 torch.ao.nn.quantized.dynamic.modules.linear
import time:     12863 |      12863 |                                 torch.ao.nn.quantized.dynamic.modules.rnn
import time:     48758 |      99988 |                               torch.ao.nn.quantized.dynamic.modules
import time:     28315 |     128303 |                             torch.ao.nn.quantized.dynamic
import time:     33200 |     161502 |                           torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     34486 |     195988 |                         torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:     23421 |     693667 |                       torch.ao.nn.intrinsic.quantized.dynamic
import time:     47209 |     740876 |                     torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     21761 |     762637 |                   torch.nn.intrinsic.quantized.dynamic.modules
import time:     18964 |     781601 |                 torch.nn.intrinsic.quantized.dynamic
import time:     72904 |      72904 |                   torch.nn.intrinsic.quantized.modules.bn_relu
import time:     27165 |      27165 |                   torch.nn.intrinsic.quantized.modules.conv_relu
import time:     15265 |      15265 |                   torch.nn.intrinsic.quantized.modules.linear_relu
import time:     23435 |     138769 |                 torch.nn.intrinsic.quantized.modules
import time:     13273 |     933641 |               torch.nn.intrinsic.quantized
import time:     10812 |    1480265 |             torch.nn.intrinsic
import time:     57710 |      57710 |                             torch.ao.nn.qat.dynamic.modules.linear
import time:     53672 |     111381 |                           torch.ao.nn.qat.dynamic.modules
import time:     16564 |     127944 |                         torch.ao.nn.qat.dynamic
import time:        26 |     127970 |                       torch.ao.nn.qat.dynamic.modules
import time:        25 |     127995 |                     torch.ao.nn.qat.dynamic.modules.linear
import time:     14821 |     142815 |                   torch.nn.qat.dynamic.modules.linear
import time:     21524 |     164338 |                 torch.nn.qat.dynamic.modules
import time:     14588 |     178926 |               torch.nn.qat.dynamic
import time:     29666 |      29666 |                 torch.nn.qat.modules.conv
import time:     14916 |      14916 |                 torch.nn.qat.modules.embedding_ops
import time:     16166 |      16166 |                 torch.nn.qat.modules.linear
import time:     43826 |     104572 |               torch.nn.qat.modules
import time:      8917 |     292414 |             torch.nn.qat
import time:     20534 |      20534 |               torch.nn.quantizable.modules
import time:     10470 |      31003 |             torch.nn.quantizable
import time:     16659 |      16659 |               torch.nn.quantized.dynamic
import time:      6032 |       6032 |               torch.nn.quantized.functional
import time:     12928 |      12928 |               torch.nn.quantized.modules
import time:     11884 |      47501 |             torch.nn.quantized
import time:      3634 |       3634 |             torch._size_docs
import time:      4685 |       4685 |             torch._storage_docs
import time:      4246 |       4246 |             torch._tensor_docs
import time:     23705 |      23705 |                           torch.ao.quantization.quant_type
import time:     29335 |      53040 |                         torch.ao.quantization.utils
import time:     30656 |      83696 |                       torch.ao.quantization.observer
import time:     12545 |      96240 |                     torch.ao.quantization.fake_quantize
import time:     16440 |      16440 |                       torch.ao.quantization.fuser_method_mappings
import time:     15990 |      32429 |                     torch.ao.quantization.fuse_modules
import time:     13399 |      13399 |                       torch.ao.quantization.pt2e
import time:      9253 |       9253 |                           torch.ao.ns
import time:     16159 |      25411 |                         torch.ao.ns.fx
import time:      6735 |       6735 |                         torch.ao.ns.fx.ns_types
import time:     14109 |      46255 |                       torch.ao.ns.fx.utils
import time:     13311 |      13311 |                                       torch._dispatch
import time:     15121 |      28431 |                                     torch._dispatch.python
import time:     11142 |      11142 |                                       torch.utils._backport_slots
import time:      8170 |      19312 |                                     torch._guards
import time:      7102 |       7102 |                                           torch._library.fake_profile
import time:      4585 |       4585 |                                                 torch._logging.structured
import time:      6905 |      11489 |                                               torch._logging._internal
import time:     16880 |      28368 |                                             torch._logging._registrations
import time:     10109 |      38477 |                                           torch._logging
import time:      5290 |       5290 |                                             torch.utils._mode_utils
import time:     10038 |      15327 |                                           torch._subclasses.meta_utils
import time:      5379 |       5379 |                                           torch.utils._stats
import time:      7902 |       7902 |                                             torch.fx.experimental.sym_node
import time:      7555 |      15456 |                                           torch._subclasses._fake_tensor_utils
import time:      8015 |       8015 |                                             torch._custom_op
import time:      7169 |      15184 |                                           torch._subclasses.fake_impls
import time:     16303 |     113224 |                                         torch._subclasses.fake_tensor
import time:      4840 |       4840 |                                         torch._subclasses.fake_utils
import time:      8694 |     126756 |                                       torch._subclasses
import time:        24 |     126780 |                                     torch._subclasses.meta_utils
import time:     10250 |     184772 |                                   torch.fx.passes.shape_prop
import time:      1851 |       1851 |                                   pydot
import time:      9691 |     196313 |                                 torch.fx.passes.graph_drawer
import time:      7531 |       7531 |                                 torch.fx.passes.graph_manipulation
import time:     10085 |      10085 |                                         torch.fx.passes.utils.matcher_utils
import time:     10717 |      20801 |                                       torch.fx.passes.utils.common
import time:     10152 |      30953 |                                     torch.fx.passes.utils
import time:      9054 |       9054 |                                     torch.fx.passes.tools_common
import time:      6788 |      46793 |                                   torch.fx.passes.split_utils
import time:     13976 |      60769 |                                 torch.fx.passes.net_min_base
import time:      8023 |       8023 |                                 torch.fx.passes.operator_support
import time:      5773 |       5773 |                                 torch.fx.passes.param_fetch
import time:     15131 |      15131 |                                 torch.fx.passes.reinplace
import time:      8733 |       8733 |                                   torch.fx._utils
import time:     10796 |      10796 |                                     torch.utils._thunk
import time:     20019 |      20019 |                                     torch.fx.experimental._backward_state
import time:     14743 |      45557 |                                   torch.fx.experimental.proxy_tensor
import time:     14603 |      68891 |                                 torch.fx.passes.runtime_assert
import time:      6846 |       6846 |                                 torch.fx.passes.split_module
import time:      7830 |       7830 |                                 torch.fx.passes.splitter_base
import time:     10910 |     388013 |                               torch.fx.passes
import time:      6921 |       6921 |                                 torch.fx.passes.infra.pass_base
import time:     13212 |      20132 |                               torch.fx.passes.infra.pass_manager
import time:     12231 |     420376 |                             torch.fx.passes.infra
import time:        24 |     420400 |                           torch.fx.passes.infra.pass_base
import time:     12903 |      12903 |                           torch.export.custom_ops
import time:      6593 |       6593 |                                 torch.export._tree_utils
import time:      8875 |       8875 |                                 torch.export.graph_signature
import time:      6752 |       6752 |                                       torch._custom_op.autograd
import time:     10713 |      17464 |                                     torch._custom_op.impl
import time:      3623 |      21086 |                                   torch._custom_ops
import time:      5026 |       5026 |                                             torch._higher_order_ops.schema
import time:     25018 |      25018 |                                                 numpy._core
import time:     29797 |      54814 |                                               numpy._core._multiarray_umath
import time:     10877 |      65691 |                                             torch._subclasses.functional_tensor
import time:      6040 |      76757 |                                           torch._higher_order_ops.utils
import time:      7632 |      84388 |                                         torch._higher_order_ops.base_hop
import time:     14512 |      98899 |                                       torch._higher_order_ops._invoke_quant
import time:      7290 |       7290 |                                       torch._higher_order_ops.aoti_call_delegate
import time:      6018 |       6018 |                                       torch._higher_order_ops.associative_scan
import time:      7577 |       7577 |                                       torch._higher_order_ops.auto_functionalize
import time:      5933 |       5933 |                                       torch._higher_order_ops.cond
import time:     37316 |      37316 |                                             torch._functorch._aot_autograd
import time:     12706 |      50022 |                                           torch._functorch._aot_autograd.utils
import time:      5386 |      55408 |                                         torch._higher_order_ops.torchbind
import time:      5534 |      60941 |                                       torch._higher_order_ops.effects
import time:     19912 |      19912 |                                       torch._higher_order_ops.executorch_call_delegate
import time:     12838 |      12838 |                                       torch._higher_order_ops.flat_apply
import time:     37492 |      37492 |                                             torch.testing._internal
import time:     30590 |      68082 |                                           torch.testing._internal.logging_tensor
import time:     19092 |      87173 |                                         torch.utils.checkpoint
import time:     13527 |     100700 |                                       torch._higher_order_ops.flex_attention
import time:      8238 |       8238 |                                       torch._higher_order_ops.foreach_map
import time:      6268 |       6268 |                                       torch._higher_order_ops.hints_wrap
import time:      7057 |       7057 |                                       torch._higher_order_ops.invoke_subgraph
import time:      6128 |       6128 |                                       torch._higher_order_ops.map
import time:      7168 |       7168 |                                       torch._higher_order_ops.out_dtype
import time:      4959 |       4959 |                                       torch._higher_order_ops.run_const_graph
import time:      7137 |       7137 |                                       torch._higher_order_ops.scan
import time:     19039 |      19039 |                                       torch._higher_order_ops.strict_mode
import time:      6281 |       6281 |                                       torch._higher_order_ops.while_loop
import time:      4982 |       4982 |                                       torch._higher_order_ops.wrap
import time:      8794 |     406150 |                                     torch._higher_order_ops
import time:        24 |     406174 |                                   torch._higher_order_ops.flat_apply
import time:     14774 |     442034 |                                 torch._export.wrappers
import time:      8486 |       8486 |                                 torch._export.utils
import time:      7867 |     473851 |                               torch._export
import time:        51 |     473902 |                             torch._export.utils
import time:      5774 |     479675 |                           torch.export.decomp_utils
import time:      5257 |       5257 |                               torch._export.verifier
import time:      9163 |      14419 |                             torch.export.exported_program
import time:      7824 |      22243 |                           torch.export.dynamic_shapes
import time:      8291 |       8291 |                             torch.export._remove_effect_tokens_pass
import time:      7268 |      15559 |                           torch.export.unflatten
import time:      7591 |     958368 |                         torch.export
import time:     10488 |      10488 |                         torch.fx.passes.utils.source_matcher_utils
import time:      9019 |     977874 |                       torch.ao.quantization.pt2e.graph_utils
import time:     13691 |    1051217 |                     torch.ao.quantization.pt2e._numeric_debugger
import time:      9034 |       9034 |                     torch.ao.quantization.pt2e.export_utils
import time:      7835 |       7835 |                     torch.ao.quantization.qconfig
import time:      8609 |       8609 |                     torch.ao.quantization.qconfig_mapping
import time:     11205 |      11205 |                             torch.ao.nn.quantized.reference.modules.utils
import time:     16901 |      28106 |                           torch.ao.nn.quantized.reference.modules.conv
import time:     11015 |      11015 |                           torch.ao.nn.quantized.reference.modules.linear
import time:     13080 |      13080 |                           torch.ao.nn.quantized.reference.modules.rnn
import time:     12222 |      12222 |                           torch.ao.nn.quantized.reference.modules.sparse
import time:     21314 |      85735 |                         torch.ao.nn.quantized.reference.modules
import time:     17292 |     103027 |                       torch.ao.nn.quantized.reference
import time:      9945 |       9945 |                               torch.ao.nn.sparse.quantized.linear
import time:      9327 |       9327 |                               torch.ao.nn.sparse.quantized.utils
import time:     19002 |      38273 |                             torch.ao.nn.sparse.quantized.dynamic.linear
import time:     25803 |      64075 |                           torch.ao.nn.sparse.quantized.dynamic
import time:     28427 |      92502 |                         torch.ao.nn.sparse.quantized
import time:     13162 |     105664 |                       torch.ao.nn.sparse
import time:     11186 |      11186 |                       torch.ao.quantization.stubs
import time:      9504 |     229379 |                     torch.ao.quantization.quantization_mappings
import time:     11464 |      11464 |                     torch.ao.quantization.quantize
import time:      8990 |       8990 |                     torch.ao.quantization.quantize_jit
import time:      8139 |    1463331 |                   torch.ao.quantization
import time:        35 |    1463366 |                 torch.ao.quantization.fake_quantize
import time:      7455 |    1470821 |               torch.quantization.fake_quantize
import time:      7627 |       7627 |               torch.quantization.fuse_modules
import time:      6042 |       6042 |               torch.quantization.fuser_method_mappings
import time:      6787 |       6787 |               torch.quantization.observer
import time:      7610 |       7610 |               torch.quantization.qconfig
import time:     17209 |      17209 |               torch.quantization.quant_type
import time:     14562 |      14562 |               torch.quantization.quantization_mappings
import time:     14491 |      14491 |               torch.quantization.quantize
import time:     13816 |      13816 |               torch.quantization.quantize_jit
import time:      6729 |       6729 |               torch.quantization.stubs
import time:      6150 |    1571838 |             torch.quantization
import time:      9282 |       9282 |             torch.quasirandom
import time:      5305 |       5305 |             torch.multiprocessing._atfork
import time:      4005 |       4005 |             torch._lobpcg
import time:      6395 |       6395 |                 torch.masked._docs
import time:      6398 |       6398 |                       torch.masked.maskedtensor.core
import time:     14520 |      20918 |                     torch.masked.maskedtensor.binary
import time:      6995 |       6995 |                     torch.masked.maskedtensor.passthrough
import time:      6433 |       6433 |                       torch.masked.maskedtensor.creation
import time:      7039 |      13472 |                     torch.masked.maskedtensor.reductions
import time:      8869 |       8869 |                     torch.masked.maskedtensor.unary
import time:      8190 |      58442 |                   torch.masked.maskedtensor
import time:        24 |      58465 |                 torch.masked.maskedtensor.core
import time:      8081 |      72940 |               torch.masked._ops
import time:     12298 |      85237 |             torch.masked
import time:      5351 |       5351 |             torch.utils.dlpack
import time:      4675 |       4675 |               torch._functorch.batch_norm_replacement
import time:      5844 |       5844 |                 torch.fx.experimental.const_fold
import time:     10123 |      15967 |               torch._functorch.eager_transforms
import time:      6539 |       6539 |               torch._functorch.functional_call
import time:      6664 |      33843 |             torch.func
import time:      6481 |       6481 |                       torch.utils._content_store
import time:     23938 |      30418 |                     torch._prims.debug_prims
import time:      6036 |       6036 |                     torch._prims.rng_prims
import time:      9191 |       9191 |                     torch._prims_common.wrappers
import time:  12164345 |   12209988 |                   torch._prims
import time:     33680 |   12243668 |                 torch._decomp.decompositions
import time:      8039 |       8039 |                   torch._refs._conversions
import time:     10364 |      10364 |                   torch._refs.fft
import time:     13262 |      13262 |                   torch._refs.linalg
import time:      9117 |       9117 |                     torch._refs.nn
import time:     18289 |      27405 |                   torch._refs.nn.functional
import time:     44663 |      44663 |                   torch._refs.special
import time:     39337 |     143068 |                 torch._refs
import time:      6424 |   12393159 |               torch._decomp
import time:      5736 |       5736 |                 torch.utils._config_module
import time:     10955 |      16690 |               torch.fx.experimental._config
import time:     70650 |   12480498 |             torch._meta_registrations
import time:     12116 |      12116 |               torch.compiler.config
import time:      9488 |      21603 |             torch.compiler
import time:   1706940 |   25743940 |           torch
import time:      9901 |       9901 |                           torchmetrics.__about__
import time:     11324 |      11324 |                             PIL._version
import time:      9874 |      21197 |                           PIL
import time:      6146 |       6146 |                                           torchmetrics.utilities.exceptions
import time:     14956 |      14956 |                                                 scipy._lib._testutils
import time:     13819 |      28775 |                                               scipy._lib
import time:     10393 |      39167 |                                             scipy._lib.deprecation
import time:      5695 |       5695 |                                             scipy.__config__
import time:      9436 |       9436 |                                             scipy.version
import time:      4209 |       4209 |                                             scipy._distributor_init
import time:      8210 |       8210 |                                             scipy._lib._pep440
import time:      4391 |       4391 |                                               scipy._lib._ccallback_c
import time:      9179 |      13569 |                                             scipy._lib._ccallback
import time:      3231 |       3231 |                                             modulefinder
import time:      5279 |       5279 |                                               torchvision._internally_replaced_utils
import time:     31328 |      36607 |                                             torchvision.extension
import time:    205441 |     205441 |                                             torchvision._meta_registrations
import time:      1143 |       1143 |                                                             xml
import time:       530 |       1672 |                                                           xml.parsers
import time:       126 |        126 |                                                           pyexpat
import time:       511 |       2308 |                                                         xml.parsers.expat
import time:      7567 |       9874 |                                                       defusedxml.common
import time:      5985 |      15859 |                                                     defusedxml
import time:       388 |        388 |                                                       xml.etree
import time:      1282 |       1282 |                                                       xml.etree.ElementPath
import time:        78 |         78 |                                                       _elementtree
import time:      1348 |       3094 |                                                     xml.etree.ElementTree
import time:        14 |         14 |                                                     _elementtree
import time:      5251 |      24217 |                                                   defusedxml.ElementTree
import time:      8774 |       8774 |                                                   PIL.ExifTags
import time:      4631 |       4631 |                                                   PIL.ImageMode
import time:      7022 |       7022 |                                                   PIL.TiffTags
import time:      8148 |       8148 |                                                   PIL._binary
import time:      9114 |       9114 |                                                   PIL._util
import time:     26760 |      26760 |                                                   PIL._imaging
import time:      1486 |       1486 |                                                   cffi
import time:      5721 |      95869 |                                                 PIL.Image
import time:      8018 |       8018 |                                                     torchvision.io._load_gpu_decoder
import time:      1868 |       1868 |                                                       fractions
import time:      4931 |       4931 |                                                       torchvision.io._video_deprecation_warning
import time:      7990 |      14788 |                                                     torchvision.io._video_opt
import time:      3328 |       3328 |                                                         PIL.ImageColor
import time:      3772 |       3772 |                                                         PIL.ImageDraw
import time:     26617 |      26617 |                                                           PIL._imagingft
import time:      5863 |      32479 |                                                         PIL.ImageFont
import time:      5088 |      44666 |                                                       torchvision.utils
import time:     63796 |     108462 |                                                     torchvision.io.image
import time:      1111 |       1111 |                                                       av
import time:      5096 |       6207 |                                                     torchvision.io.video
import time:      1105 |       1105 |                                                       av
import time:      7480 |       8584 |                                                     torchvision.io.video_reader
import time:      5824 |     151880 |                                                   torchvision.io
import time:        26 |     151905 |                                                 torchvision.io.image
import time:      4849 |       4849 |                                                   torchvision.datasets.vision
import time:      5479 |      10327 |                                                 torchvision.datasets.folder
import time:      5271 |       5271 |                                                   torch.utils.model_zoo
import time:      6953 |      12223 |                                                 torchvision.datasets.utils
import time:      8017 |     278340 |                                               torchvision.datasets._optical_flow
import time:      5500 |       5500 |                                               torchvision.datasets._stereo_matching
import time:      6089 |       6089 |                                               torchvision.datasets.caltech
import time:      6529 |       6529 |                                               torchvision.datasets.celeba
import time:      8362 |       8362 |                                               torchvision.datasets.cifar
import time:      7741 |       7741 |                                               torchvision.datasets.cityscapes
import time:     15785 |      15785 |                                               torchvision.datasets.clevr
import time:     11899 |      11899 |                                               torchvision.datasets.coco
import time:      7891 |       7891 |                                               torchvision.datasets.country211
import time:     22385 |      22385 |                                               torchvision.datasets.dtd
import time:      7976 |       7976 |                                               torchvision.datasets.eurosat
import time:      1230 |       1230 |                                                     accimage
import time:      2808 |       2808 |                                                       accimage
import time:      4457 |       4457 |                                                           PIL.ImageFilter
import time:      5362 |       5362 |                                                           PIL.ImageStat
import time:     17168 |      26986 |                                                         PIL.ImageEnhance
import time:      8828 |       8828 |                                                             PIL.GimpGradientFile
import time:      5524 |       5524 |                                                             PIL.GimpPaletteFile
import time:     10554 |      10554 |                                                             PIL.PaletteFile
import time:      7514 |      32418 |                                                           PIL.ImagePalette
import time:      5171 |      37589 |                                                         PIL.ImageOps
import time:      2472 |       2472 |                                                         accimage
import time:     14287 |      81332 |                                                       torchvision.transforms._functional_pil
import time:      9367 |       9367 |                                                       torchvision.transforms._functional_tensor
import time:     11291 |     104796 |                                                     torchvision.transforms.functional
import time:     17551 |     123576 |                                                   torchvision.transforms.transforms
import time:      5616 |       5616 |                                                   torchvision.transforms.autoaugment
