import time: self [us] | cumulative | imported package
import time:      6813 |       6813 |                                   torch.autograd.functional
import time:      6042 |       6042 |                                     torch.autograd.variable
import time:      5670 |      11711 |                                   torch.autograd.graph
import time:      6269 |       6269 |                                   torch.autograd.anomaly_mode
import time:      6567 |       6567 |                                     torch._functorch
import time:      4510 |       4510 |                                           torch.utils._exposed_in
import time:      7097 |      11606 |                                         torch._functorch.utils
import time:      4811 |       4811 |                                         torch._functorch.vmap
import time:      5683 |      22099 |                                       torch._functorch.apis
import time:      4766 |       4766 |                                         torch._functorch.pyfunctorch
import time:      4927 |       9693 |                                       torch._ops
import time:      7834 |      39625 |                                     torch._functorch.autograd_function
import time:      5689 |      51880 |                                   torch.autograd.function
import time:      8336 |       8336 |                                       torch.testing._utils
import time:       100 |        100 |                                         cmath
import time:      6750 |       6849 |                                       torch.testing._comparison
import time:      5499 |       5499 |                                       torch.testing._creation
import time:      6404 |      27086 |                                     torch.testing
import time:      5829 |      32915 |                                   torch.autograd.gradcheck
import time:      6679 |       6679 |                                     torch.autograd.profiler_util
import time:      6589 |      13267 |                                   torch.autograd.profiler
import time:     11485 |     177694 |                                 torch.autograd
import time:      5206 |     182900 |                               torch.autograd.profiler_legacy
import time:      7255 |     190155 |                             torch.distributed.rpc.server_process_global_profiler
import time:     12093 |     286866 |                           torch.distributed.rpc
import time:      1839 |       1839 |                                       pickletools
import time:      5024 |       5024 |                                       torch.package._digraph
import time:      5890 |       5890 |                                       torch.package._importlib
import time:      5379 |       5379 |                                       torch.package._mangling
import time:      7761 |       7761 |                                         torch.package.importer
import time:      5578 |      13339 |                                       torch.package._package_pickler
import time:     17142 |      17142 |                                       torch.package._stdlib
import time:     11670 |      11670 |                                       torch.package.find_file_dependencies
import time:     11049 |      11049 |                                       torch.package.glob_group
import time:      7647 |      78975 |                                     torch.package.package_exporter
import time:     12567 |      91542 |                                   torch.package.analyze.find_first_use_of_broken_modules
import time:     13270 |      13270 |                                   torch.package.analyze.trace_dependencies
import time:     13450 |     118260 |                                 torch.package.analyze
import time:     11854 |     130114 |                               torch.package.analyze.is_from_package
import time:      9073 |       9073 |                               torch.package.file_structure_representation
import time:      9481 |       9481 |                                 torch.package._directory_reader
import time:      5696 |       5696 |                                 torch.package._package_unpickler
import time:     11223 |      26399 |                               torch.package.package_importer
import time:      6909 |     172493 |                             torch.package
import time:        25 |     172517 |                           torch.package._mangling
import time:      8378 |       8378 |                           torch._awaits
import time:      4622 |     472383 |                         torch._jit_internal
import time:     13594 |      13594 |                         torch._torch_docs
import time:      8424 |       8424 |                         torch.nn._reduction
import time:      6813 |       6813 |                           torch.nn.modules.utils
import time:      7809 |      14622 |                         torch.nn.grad
import time:     58883 |     567904 |                       torch.nn.functional
import time:      6572 |       6572 |                       torch.nn.init
import time:      8188 |       8188 |                       torch.nn.modules.lazy
import time:      8922 |     591584 |                     torch.nn.modules.linear
import time:      9924 |       9924 |                     torch.nn.modules.activation
import time:      7626 |       7626 |                       torch.nn.modules.container
import time:      7198 |      14824 |                     torch.nn.modules.adaptive
import time:      7528 |       7528 |                       torch.nn.modules._functions
import time:      7247 |      14775 |                     torch.nn.modules.batchnorm
import time:      6104 |       6104 |                     torch.nn.modules.channelshuffle
import time:      6581 |       6581 |                       torch.nn.common_types
import time:      7527 |      14107 |                     torch.nn.modules.conv
import time:      8705 |       8705 |                     torch.nn.modules.distance
import time:      7590 |       7590 |                     torch.nn.modules.dropout
import time:      6846 |       6846 |                     torch.nn.modules.flatten
import time:      7397 |       7397 |                     torch.nn.modules.fold
import time:      6777 |       6777 |                     torch.nn.modules.instancenorm
import time:      8583 |       8583 |                     torch.nn.modules.loss
import time:      6794 |       6794 |                     torch.nn.modules.normalization
import time:      9162 |       9162 |                     torch.nn.modules.padding
import time:      6717 |       6717 |                     torch.nn.modules.pixelshuffle
import time:      7916 |       7916 |                     torch.nn.modules.pooling
import time:      3095 |       3095 |                               torch.__future__
import time:      6969 |      10063 |                             torch.nn.utils.parametrize
import time:     10941 |      21004 |                           torch.nn.utils.parametrizations
import time:      7243 |       7243 |                           torch.nn.utils.rnn
import time:      6716 |       6716 |                             torch.nn.utils._named_member_accessor
import time:      8069 |      14785 |                           torch.nn.utils.stateless
import time:      6053 |       6053 |                             torch.utils._foreach_utils
import time:      6699 |      12752 |                           torch.nn.utils.clip_grad
import time:      6418 |       6418 |                           torch.nn.utils.convert_parameters
import time:      7704 |       7704 |                           torch.nn.utils.fusion
import time:      7102 |       7102 |                           torch.nn.utils.init
import time:      8041 |       8041 |                           torch.nn.utils.memory_format
import time:      7943 |       7943 |                           torch.nn.utils.spectral_norm
import time:      7612 |       7612 |                           torch.nn.utils.weight_norm
import time:     10492 |     111091 |                         torch.nn.utils
import time:        23 |     111114 |                       torch.nn.utils.rnn
import time:     39798 |     150912 |                     torch.nn.modules.rnn
import time:      7054 |       7054 |                     torch.nn.modules.sparse
import time:      7964 |       7964 |                     torch.nn.modules.transformer
import time:      8456 |       8456 |                     torch.nn.modules.upsampling
import time:     12023 |    1795117 |                   torch.nn.modules
import time:     11989 |      11989 |                         torch.backends.cpu
import time:     10479 |      10479 |                         torch.backends.cuda
import time:     10058 |      10058 |                         torch.backends.cudnn
import time:      8762 |       8762 |                         torch.backends.cusparselt
import time:     10379 |      10379 |                         torch.backends.kleidiai
import time:      8723 |       8723 |                         torch.backends.mha
import time:      9918 |       9918 |                         torch.backends.mkl
import time:     10997 |      10997 |                         torch.backends.mkldnn
import time:      5666 |       5666 |                                 torch._library.utils
import time:      8243 |      13908 |                               torch._library.autograd
import time:      4994 |       4994 |                               torch._library.fake_impl
import time:      6048 |       6048 |                               torch._library.simple_registry
import time:      5092 |       5092 |                               torch._library.fake_class_registry
import time:      5989 |       5989 |                                 torch._library.custom_ops
import time:      5887 |       5887 |                                 torch._library.infer_schema
import time:      5386 |      17261 |                               torch._library.triton
import time:      6635 |      53936 |                             torch._library
import time:      5256 |      59192 |                           torch.library
import time:     12603 |      71794 |                         torch.backends.mps
import time:     10424 |      10424 |                         torch.backends.nnpack
import time:      9706 |       9706 |                         torch.backends.openmp
import time:     10245 |      10245 |                         torch.backends.quantized
import time:      7120 |     190588 |                       torch.backends
import time:        41 |     190629 |                     torch.backends.cuda
import time:      9719 |     200347 |                   torch.nn.attention
import time:      6757 |       6757 |                       torch.nn.parallel.parallel_apply
import time:      5362 |       5362 |                           torch.cuda.nccl
import time:      6366 |      11728 |                         torch.nn.parallel.comm
import time:      8057 |      19784 |                       torch.nn.parallel.replicate
import time:      7745 |       7745 |                         torch.nn.parallel._functions
import time:      6506 |      14250 |                       torch.nn.parallel.scatter_gather
import time:     10558 |      51349 |                     torch.nn.parallel.data_parallel
import time:     11718 |      11718 |                           torch.distributed.algorithms.join
import time:     10260 |      21977 |                         torch.distributed.algorithms
import time:        24 |      22001 |                       torch.distributed.algorithms.join
import time:      5837 |       5837 |                       torch.distributed.utils
import time:      8836 |      36673 |                     torch.nn.parallel.distributed
import time:      9252 |      97273 |                   torch.nn.parallel
import time:      7116 |    2107372 |                 torch.nn
import time:        22 |    2107394 |               torch.nn.functional
import time:      3355 |       3355 |                 torch._linalg_utils
import time:      4002 |       7356 |               torch._lowrank
import time:     23238 |    2137987 |             torch.functional
import time:      4325 |       4325 |             torch.__config__
import time:      7979 |       7979 |               torch.accelerator._utils
import time:      8003 |      15982 |             torch.accelerator
import time:     11570 |      11570 |                 torch.cpu.amp.autocast_mode
import time:      8601 |       8601 |                 torch.cpu.amp.grad_scaler
import time:     11090 |      31260 |               torch.cpu.amp
import time:      6748 |      38007 |             torch.cpu
import time:      6303 |       6303 |                 torch.distributions.constraints
import time:      6454 |       6454 |                   torch.distributions.utils
import time:      6379 |      12833 |                 torch.distributions.distribution
import time:     11460 |      30596 |               torch.distributions.transforms
import time:      7991 |       7991 |                 torch.distributions.exp_family
import time:      8313 |      16303 |               torch.distributions.bernoulli
import time:      7109 |       7109 |                 torch.distributions.dirichlet
import time:      5281 |      12389 |               torch.distributions.beta
import time:      5336 |       5336 |               torch.distributions.binomial
import time:      4868 |       4868 |               torch.distributions.categorical
import time:      5857 |       5857 |               torch.distributions.cauchy
import time:      6327 |       6327 |                 torch.distributions.gamma
import time:      6123 |      12449 |               torch.distributions.chi2
import time:      5799 |       5799 |               torch.distributions.constraint_registry
import time:      6055 |       6055 |               torch.distributions.continuous_bernoulli
import time:      6478 |       6478 |               torch.distributions.exponential
import time:      6111 |       6111 |               torch.distributions.fishersnedecor
import time:      5466 |       5466 |               torch.distributions.generalized_pareto
import time:      6357 |       6357 |               torch.distributions.geometric
import time:      6559 |       6559 |                   torch.distributions.independent
import time:      5157 |      11715 |                 torch.distributions.transformed_distribution
import time:      5029 |       5029 |                 torch.distributions.uniform
import time:      5418 |      22161 |               torch.distributions.gumbel
import time:      5048 |       5048 |               torch.distributions.half_cauchy
import time:      4689 |       4689 |                 torch.distributions.normal
import time:      6105 |      10793 |               torch.distributions.half_normal
import time:      4544 |       4544 |               torch.distributions.inverse_gamma
import time:      6126 |       6126 |                 torch.distributions.laplace
import time:      5269 |       5269 |                   torch.distributions.multivariate_normal
import time:      4595 |       9863 |                 torch.distributions.lowrank_multivariate_normal
import time:      5006 |       5006 |                 torch.distributions.one_hot_categorical
import time:      4604 |       4604 |                 torch.distributions.pareto
import time:      7513 |       7513 |                 torch.distributions.poisson
import time:      6697 |      39807 |               torch.distributions.kl
import time:      5140 |       5140 |               torch.distributions.kumaraswamy
import time:      4719 |       4719 |               torch.distributions.lkj_cholesky
import time:      6650 |       6650 |               torch.distributions.log_normal
import time:      6106 |       6106 |               torch.distributions.logistic_normal
import time:      5957 |       5957 |               torch.distributions.mixture_same_family
import time:      6383 |       6383 |               torch.distributions.multinomial
import time:      5311 |       5311 |               torch.distributions.negative_binomial
import time:      5221 |       5221 |               torch.distributions.relaxed_bernoulli
import time:      5569 |       5569 |               torch.distributions.relaxed_categorical
import time:      6973 |       6973 |               torch.distributions.studentT
import time:      4980 |       4980 |                     torch.jit._builtins
import time:      9852 |      14832 |                   torch.jit._async
import time:      4686 |       4686 |                   torch.jit._await
import time:      5708 |       5708 |                   torch.jit._decomposition_utils
import time:      3036 |       3036 |                       torch._classes
import time:      4849 |       4849 |                       torch.jit._fuser
import time:       721 |        721 |                         monkeytype
import time:      6034 |       6755 |                       torch.jit._monkeytype_config
import time:      5855 |       5855 |                         torch.jit._check
import time:      5190 |       5190 |                         torch.jit._state
import time:      4971 |       4971 |                           torch.jit.annotations
import time:      5172 |       5172 |                           torch.jit._dataclass_impls
import time:      1113 |       1113 |                           astunparse
import time:      5902 |      17156 |                         torch.jit.frontend
import time:      5269 |      33469 |                       torch.jit._recursive
import time:      6254 |       6254 |                       torch.jit._serialization
import time:      5913 |      60272 |                     torch.jit._script
import time:      5850 |      66122 |                   torch.jit._freeze
import time:      6193 |       6193 |                   torch.jit._ir_utils
import time:      6527 |       6527 |                   torch.jit._trace
import time:      7377 |     111441 |                 torch.jit
import time:      5098 |     116538 |               torch.distributions.von_mises
import time:      4344 |       4344 |               torch.distributions.weibull
import time:      5241 |       5241 |               torch.distributions.wishart
import time:      8173 |     398728 |             torch.distributions
import time:      6802 |       6802 |             torch.fft
import time:       468 |        468 |                 urllib.response
import time:       817 |       1284 |               urllib.error
import time:      1500 |       1500 |                   http
import time:       660 |        660 |                     email.feedparser
import time:       504 |       1163 |                   email.parser
import time:      1365 |       4027 |                 http.client
import time:      1425 |       5452 |               urllib.request
import time:      8480 |       8480 |                 tqdm._monitor
import time:      4521 |       4521 |                 tqdm._tqdm_pandas
import time:      4561 |       4561 |                     tqdm.utils
import time:      7382 |      11943 |                   tqdm.std
import time:      5469 |       5469 |                     tqdm._dist_ver
import time:      4667 |      10135 |                   tqdm.version
import time:      4980 |      27058 |                 tqdm.cli
import time:      4286 |       4286 |                 tqdm.gui
import time:      6050 |      50393 |               tqdm
import time:      4379 |      61506 |             torch.hub
import time:      6618 |       6618 |             torch.linalg
import time:      7251 |       7251 |               torch.mps.profiler
import time:      5220 |       5220 |               torch.mps.event
import time:      7244 |      19714 |             torch.mps
import time:      6920 |       6920 |               torch.mtia._utils
import time:      4733 |       4733 |               torch.mtia.memory
import time:      8374 |      20026 |             torch.mtia
import time:       796 |        796 |                 multiprocessing.util
import time:       489 |        489 |                 multiprocessing.resource_sharer
import time:      6849 |       8132 |               torch.multiprocessing.reductions
import time:      1158 |       1158 |                   _multiprocessing
import time:       898 |        898 |                   _winapi
import time:       801 |       2857 |                 multiprocessing.connection
import time:       431 |        431 |                 concurrent.futures.thread
import time:      5215 |       8503 |               torch.multiprocessing.spawn
import time:      1112 |       1112 |                   runpy
import time:       371 |       1482 |                 multiprocessing.spawn
import time:      1033 |       1033 |                 _posixshmem
import time:       403 |       2917 |               multiprocessing.resource_tracker
import time:      6411 |      25961 |             torch.multiprocessing
import time:     10744 |      10744 |                 torch.nested._internal
import time:      3998 |       3998 |                           torch.fx._compatibility
import time:      7674 |      11672 |                         torch.fx.immutable_collections
import time:      4807 |       4807 |                                 torch.utils._dtype_abbrs
import time:      4136 |       4136 |                                   torch.return_types
import time:      4535 |       8671 |                                 torch.fx._pytree
import time:      5005 |       5005 |                                   torch.fx.operator_schemas
import time:     12208 |      17213 |                                 torch.fx.node
import time:      8464 |      39153 |                               torch.fx.graph
import time:      5565 |      44717 |                             torch.fx.graph_module
import time:      4964 |      49681 |                           torch.fx._lazy_graph_module
import time:      5736 |       5736 |                             torch.fx.traceback
import time:      6120 |       6120 |                             torch.utils._traceback
import time:      8351 |      20207 |                           torch.fx.proxy
import time:      6639 |      76526 |                         torch.fx._symbolic_trace
import time:      5124 |       5124 |                           torch.fx.config
import time:      5940 |      11064 |                         torch.fx.interpreter
import time:      5779 |       5779 |                         torch.fx.subgraph_rewriter
import time:      7894 |     112933 |                       torch.fx
import time:      9770 |     122703 |                     torch.fx.experimental
import time:     10542 |     133244 |                   torch.fx.experimental._constant_symnode
import time:      6822 |     140066 |                 torch.nested._internal.nested_int
import time:      5770 |       5770 |                 torch.utils.weak
import time:     11020 |     167599 |               torch.nested._internal.nested_tensor
import time:      7420 |     175018 |             torch.nested
import time:      7345 |       7345 |                 torch.optim.optimizer
import time:     10678 |      18023 |               torch.optim.lr_scheduler
import time:      6659 |       6659 |               torch.optim.swa_utils
import time:      8247 |       8247 |               torch.optim._adafactor
import time:      6031 |       6031 |               torch.optim.adadelta
import time:      7327 |       7327 |               torch.optim.adagrad
import time:     32466 |      32466 |               torch.optim.adam
import time:      7365 |       7365 |               torch.optim.adamax
import time:      5944 |       5944 |               torch.optim.adamw
import time:      6572 |       6572 |               torch.optim.asgd
import time:      8596 |       8596 |               torch.optim.lbfgs
import time:      6623 |       6623 |               torch.optim.nadam
import time:      8589 |       8589 |               torch.optim.radam
import time:     10831 |      10831 |               torch.optim.rmsprop
import time:      6750 |       6750 |               torch.optim.rprop
import time:      6872 |       6872 |               torch.optim.sgd
import time:      8178 |       8178 |                 torch.optim._functional
import time:      7175 |      15353 |               torch.optim.sparse_adam
import time:     11630 |     173871 |             torch.optim
import time:     10822 |      10822 |               torch._environment
import time:      1853 |       1853 |                 gzip
import time:      7821 |       7821 |                   torch.profiler._utils
import time:      9607 |      17428 |                 torch.profiler._memory_profiler
import time:     23190 |      42470 |               torch.profiler.profiler
import time:      6516 |       6516 |               torch.profiler.itt
import time:      8502 |      68308 |             torch.profiler
import time:      9840 |       9840 |             torch.special
import time:     10514 |      10514 |               torch.xpu._utils
import time:      9423 |       9423 |               torch.xpu.streams
import time:     14457 |      14457 |               torch.xpu.memory
import time:      6829 |       6829 |               torch.xpu.random
import time:     13092 |      54313 |             torch.xpu
import time:     15656 |      15656 |                 torch.signal.windows.windows
import time:     14412 |      30067 |               torch.signal.windows
import time:      7940 |      38007 |             torch.signal
import time:      8883 |       8883 |             torch.ao
import time:     12073 |      12073 |                 torch.ao.nn
import time:     13995 |      13995 |                   torch.ao.nn.intrinsic.modules.fused
import time:     20067 |      34061 |                 torch.ao.nn.intrinsic.modules
import time:     16732 |      62865 |               torch.ao.nn.intrinsic
import time:     11601 |      11601 |                 torch.nn.intrinsic.modules.fused
import time:     15549 |      27150 |               torch.nn.intrinsic.modules
import time:     17209 |      17209 |                               torch.ao.nn.qat.modules.conv
import time:      8569 |       8569 |                               torch.ao.nn.qat.modules.embedding_ops
import time:      9445 |       9445 |                               torch.ao.nn.qat.modules.linear
import time:     25706 |      60928 |                             torch.ao.nn.qat.modules
import time:     23963 |      84890 |                           torch.ao.nn.qat
import time:     17785 |     102675 |                         torch.ao.nn.intrinsic.qat.modules.conv_fused
import time:     13553 |      13553 |                         torch.ao.nn.intrinsic.qat.modules.linear_fused
import time:     11191 |      11191 |                         torch.ao.nn.intrinsic.qat.modules.linear_relu
import time:     30963 |     158380 |                       torch.ao.nn.intrinsic.qat.modules
import time:     15439 |     173819 |                     torch.ao.nn.intrinsic.qat
import time:     15619 |     189437 |                   torch.nn.intrinsic.qat.modules.conv_fused
import time:      9160 |       9160 |                   torch.nn.intrinsic.qat.modules.linear_fused
import time:     10963 |      10963 |                   torch.nn.intrinsic.qat.modules.linear_relu
import time:     16106 |     225664 |                 torch.nn.intrinsic.qat.modules
import time:     10228 |     235892 |               torch.nn.intrinsic.qat
import time:     15243 |      15243 |                                           torch.ao.nn.quantizable.modules.activation
import time:      9661 |       9661 |                                           torch.ao.nn.quantizable.modules.rnn
import time:     17396 |      42300 |                                         torch.ao.nn.quantizable.modules
import time:     12165 |      54464 |                                       torch.ao.nn.quantizable
import time:     14362 |      14362 |                                       torch.ao.nn.quantized.modules.activation
import time:     10130 |      10130 |                                       torch.ao.nn.quantized.modules.batchnorm
import time:      8733 |       8733 |                                         torch.ao.nn.quantized.modules.utils
import time:      9801 |      18534 |                                       torch.ao.nn.quantized.modules.conv
import time:     10657 |      10657 |                                       torch.ao.nn.quantized.modules.dropout
import time:      9106 |       9106 |                                       torch.ao.nn.quantized.modules.embedding_ops
import time:     10769 |      10769 |                                       torch.ao.nn.quantized.modules.functional_modules
import time:      9848 |       9848 |                                       torch.ao.nn.quantized.modules.linear
import time:     12223 |      12223 |                                       torch.ao.nn.quantized.modules.normalization
import time:     11102 |      11102 |                                       torch.ao.nn.quantized.modules.rnn
import time:     16572 |     177760 |                                     torch.ao.nn.quantized.modules
import time:        21 |     177781 |                                   torch.ao.nn.quantized.modules.utils
import time:     11437 |     189217 |                                 torch.ao.nn.quantized.functional
import time:     14082 |     203298 |                               torch.ao.nn.quantized
import time:     29402 |     232700 |                             torch.ao.nn.intrinsic.quantized.modules.bn_relu
import time:     12671 |      12671 |                             torch.ao.nn.intrinsic.quantized.modules.conv_add
import time:     10524 |      10524 |                             torch.ao.nn.intrinsic.quantized.modules.conv_relu
import time:     11036 |      11036 |                             torch.ao.nn.intrinsic.quantized.modules.linear_relu
import time:     23262 |     290190 |                           torch.ao.nn.intrinsic.quantized.modules
import time:     12772 |     302962 |                         torch.ao.nn.intrinsic.quantized
import time:     17302 |      17302 |                                 torch.ao.nn.quantized.dynamic.modules.conv
import time:      9980 |       9980 |                                 torch.ao.nn.quantized.dynamic.modules.linear
import time:     10907 |      10907 |                                 torch.ao.nn.quantized.dynamic.modules.rnn
import time:     67136 |     105324 |                               torch.ao.nn.quantized.dynamic.modules
import time:     12520 |     117844 |                             torch.ao.nn.quantized.dynamic
import time:     18790 |     136633 |                           torch.ao.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     25440 |     162073 |                         torch.ao.nn.intrinsic.quantized.dynamic.modules
import time:     15554 |     480587 |                       torch.ao.nn.intrinsic.quantized.dynamic
import time:     21925 |     502512 |                     torch.nn.intrinsic.quantized.dynamic.modules.linear_relu
import time:     40367 |     542878 |                   torch.nn.intrinsic.quantized.dynamic.modules
import time:     21364 |     564242 |                 torch.nn.intrinsic.quantized.dynamic
import time:     17339 |      17339 |                   torch.nn.intrinsic.quantized.modules.bn_relu
import time:      8153 |       8153 |                   torch.nn.intrinsic.quantized.modules.conv_relu
import time:      9512 |       9512 |                   torch.nn.intrinsic.quantized.modules.linear_relu
import time:     16064 |      51066 |                 torch.nn.intrinsic.quantized.modules
import time:     14009 |     629317 |               torch.nn.intrinsic.quantized
import time:     11214 |     966436 |             torch.nn.intrinsic
import time:     18478 |      18478 |                             torch.ao.nn.qat.dynamic.modules.linear
import time:     21831 |      40309 |                           torch.ao.nn.qat.dynamic.modules
import time:     13235 |      53544 |                         torch.ao.nn.qat.dynamic
import time:        25 |      53569 |                       torch.ao.nn.qat.dynamic.modules
import time:        28 |      53596 |                     torch.ao.nn.qat.dynamic.modules.linear
import time:     15668 |      69263 |                   torch.nn.qat.dynamic.modules.linear
import time:     32914 |     102177 |                 torch.nn.qat.dynamic.modules
import time:     14413 |     116590 |               torch.nn.qat.dynamic
import time:     14068 |      14068 |                 torch.nn.qat.modules.conv
import time:     10275 |      10275 |                 torch.nn.qat.modules.embedding_ops
import time:     11975 |      11975 |                 torch.nn.qat.modules.linear
import time:     14154 |      50470 |               torch.nn.qat.modules
import time:      9611 |     176671 |             torch.nn.qat
import time:     16621 |      16621 |               torch.nn.quantizable.modules
import time:     10745 |      27365 |             torch.nn.quantizable
import time:     15270 |      15270 |               torch.nn.quantized.dynamic
import time:      7686 |       7686 |               torch.nn.quantized.functional
import time:     13296 |      13296 |               torch.nn.quantized.modules
import time:      9882 |      46133 |             torch.nn.quantized
import time:      3156 |       3156 |             torch._size_docs
import time:      3903 |       3903 |             torch._storage_docs
import time:      5719 |       5719 |             torch._tensor_docs
import time:      7964 |       7964 |                           torch.ao.quantization.quant_type
import time:      5805 |      13769 |                         torch.ao.quantization.utils
import time:     10294 |      24062 |                       torch.ao.quantization.observer
import time:     10135 |      34197 |                     torch.ao.quantization.fake_quantize
import time:      9237 |       9237 |                       torch.ao.quantization.fuser_method_mappings
import time:      7233 |      16470 |                     torch.ao.quantization.fuse_modules
import time:     13969 |      13969 |                       torch.ao.quantization.pt2e
import time:      8625 |       8625 |                           torch.ao.ns
import time:     15345 |      23970 |                         torch.ao.ns.fx
import time:      7153 |       7153 |                         torch.ao.ns.fx.ns_types
import time:     15679 |      46801 |                       torch.ao.ns.fx.utils
import time:      5186 |       5186 |                                       torch._dispatch
import time:      7860 |      13045 |                                     torch._dispatch.python
import time:      5606 |       5606 |                                       torch.utils._backport_slots
import time:      8616 |      14221 |                                     torch._guards
import time:      5058 |       5058 |                                           torch._library.fake_profile
import time:      5687 |       5687 |                                                 torch._logging.structured
import time:      8196 |      13883 |                                               torch._logging._internal
import time:      7639 |      21521 |                                             torch._logging._registrations
import time:      5948 |      27468 |                                           torch._logging
import time:      4897 |       4897 |                                             torch.utils._mode_utils
import time:      9289 |      14186 |                                           torch._subclasses.meta_utils
import time:      5002 |       5002 |                                           torch.utils._stats
import time:      7461 |       7461 |                                             torch.fx.experimental.sym_node
import time:      6725 |      14185 |                                           torch._subclasses._fake_tensor_utils
import time:      8269 |       8269 |                                             torch._custom_op
import time:      9752 |      18021 |                                           torch._subclasses.fake_impls
import time:     13910 |      97827 |                                         torch._subclasses.fake_tensor
import time:      5066 |       5066 |                                         torch._subclasses.fake_utils
import time:      8349 |     111241 |                                       torch._subclasses
import time:        25 |     111265 |                                     torch._subclasses.meta_utils
import time:     31347 |     169877 |                                   torch.fx.passes.shape_prop
import time:      1634 |       1634 |                                   pydot
import time:      9015 |     180525 |                                 torch.fx.passes.graph_drawer
import time:      7415 |       7415 |                                 torch.fx.passes.graph_manipulation
import time:      9462 |       9462 |                                         torch.fx.passes.utils.matcher_utils
import time:     12499 |      21960 |                                       torch.fx.passes.utils.common
import time:     10642 |      32601 |                                     torch.fx.passes.utils
import time:      6452 |       6452 |                                     torch.fx.passes.tools_common
import time:      7592 |      46645 |                                   torch.fx.passes.split_utils
import time:      6517 |      53161 |                                 torch.fx.passes.net_min_base
import time:      7145 |       7145 |                                 torch.fx.passes.operator_support
import time:      5460 |       5460 |                                 torch.fx.passes.param_fetch
import time:      7511 |       7511 |                                 torch.fx.passes.reinplace
import time:      5056 |       5056 |                                   torch.fx._utils
import time:      5095 |       5095 |                                     torch.utils._thunk
import time:     10241 |      10241 |                                     torch.fx.experimental._backward_state
import time:      8993 |      24329 |                                   torch.fx.experimental.proxy_tensor
import time:      7398 |      36781 |                                 torch.fx.passes.runtime_assert
import time:      7443 |       7443 |                                 torch.fx.passes.split_module
import time:     14032 |      14032 |                                 torch.fx.passes.splitter_base
import time:      8659 |     328127 |                               torch.fx.passes
import time:      7573 |       7573 |                                 torch.fx.passes.infra.pass_base
import time:     14130 |      21703 |                               torch.fx.passes.infra.pass_manager
import time:     14584 |     364413 |                             torch.fx.passes.infra
import time:        20 |     364432 |                           torch.fx.passes.infra.pass_base
import time:     14811 |      14811 |                           torch.export.custom_ops
import time:      5275 |       5275 |                                 torch.export._tree_utils
import time:      7264 |       7264 |                                 torch.export.graph_signature
import time:      4434 |       4434 |                                       torch._custom_op.autograd
import time:      9329 |      13762 |                                     torch._custom_op.impl
import time:      3958 |      17720 |                                   torch._custom_ops
import time:      4884 |       4884 |                                             torch._higher_order_ops.schema
import time:      6653 |       6653 |                                                 numpy._core
import time:      7599 |      14251 |                                               numpy._core._multiarray_umath
import time:      6444 |      20695 |                                             torch._subclasses.functional_tensor
import time:      5659 |      31237 |                                           torch._higher_order_ops.utils
import time:      4636 |      35873 |                                         torch._higher_order_ops.base_hop
import time:      7748 |      43620 |                                       torch._higher_order_ops._invoke_quant
import time:      4862 |       4862 |                                       torch._higher_order_ops.aoti_call_delegate
import time:      6635 |       6635 |                                       torch._higher_order_ops.associative_scan
import time:      6143 |       6143 |                                       torch._higher_order_ops.auto_functionalize
import time:      6288 |       6288 |                                       torch._higher_order_ops.cond
import time:      8993 |       8993 |                                             torch._functorch._aot_autograd
import time:     10050 |      19042 |                                           torch._functorch._aot_autograd.utils
import time:      5387 |      24428 |                                         torch._higher_order_ops.torchbind
import time:      5657 |      30085 |                                       torch._higher_order_ops.effects
import time:      5860 |       5860 |                                       torch._higher_order_ops.executorch_call_delegate
import time:      5571 |       5571 |                                       torch._higher_order_ops.flat_apply
import time:      7532 |       7532 |                                             torch.testing._internal
import time:     10754 |      18286 |                                           torch.testing._internal.logging_tensor
import time:      6323 |      24608 |                                         torch.utils.checkpoint
import time:      6325 |      30933 |                                       torch._higher_order_ops.flex_attention
import time:      4037 |       4037 |                                       torch._higher_order_ops.foreach_map
import time:     11903 |      11903 |                                       torch._higher_order_ops.hints_wrap
import time:     19842 |      19842 |                                       torch._higher_order_ops.invoke_subgraph
import time:      7849 |       7849 |                                       torch._higher_order_ops.map
import time:      8344 |       8344 |                                       torch._higher_order_ops.out_dtype
import time:      6321 |       6321 |                                       torch._higher_order_ops.run_const_graph
import time:      5761 |       5761 |                                       torch._higher_order_ops.scan
import time:      5611 |       5611 |                                       torch._higher_order_ops.strict_mode
import time:      5966 |       5966 |                                       torch._higher_order_ops.while_loop
import time:      5490 |       5490 |                                       torch._higher_order_ops.wrap
import time:      8365 |     229478 |                                     torch._higher_order_ops
import time:        24 |     229501 |                                   torch._higher_order_ops.flat_apply
import time:      9326 |     256546 |                                 torch._export.wrappers
import time:      6979 |       6979 |                                 torch._export.utils
import time:      8616 |     284677 |                               torch._export
import time:        56 |     284732 |                             torch._export.utils
import time:      5388 |     290120 |                           torch.export.decomp_utils
import time:      5297 |       5297 |                               torch._export.verifier
import time:      6478 |      11774 |                             torch.export.exported_program
import time:      8759 |      20532 |                           torch.export.dynamic_shapes
import time:      4795 |       4795 |                             torch.export._remove_effect_tokens_pass
import time:      6705 |      11500 |                           torch.export.unflatten
import time:      6103 |     707496 |                         torch.export
