import time: self [us] | cumulative | imported package
import time:      7224 |     137523 |                                                                                         sympy.strategies
import time:      7783 |       7783 |                                                                                         sympy.matrices.expressions._shape
import time:     24300 |      24300 |                                                                                             sympy.matrices.expressions.special
import time:      6703 |      31003 |                                                                                           sympy.matrices.expressions.matpow
import time:      7089 |      38091 |                                                                                         sympy.matrices.expressions.inverse
import time:      7538 |       7538 |                                                                                         sympy.matrices.expressions.transpose
import time:      7140 |       7140 |                                                                                         sympy.matrices.expressions.permutation
import time:      6909 |     204981 |                                                                                       sympy.matrices.expressions.matmul
import time:      6381 |       6381 |                                                                                       sympy.matrices.expressions.matadd
import time:      8574 |       8574 |                                                                                       sympy.matrices.expressions.determinant
import time:      7987 |     227921 |                                                                                     sympy.matrices.expressions.matexpr
import time:     10982 |     238903 |                                                                                   sympy.matrices.expressions.slice
import time:      7003 |       7003 |                                                                                     sympy.matrices.expressions.trace
import time:      6655 |      13657 |                                                                                   sympy.matrices.expressions.blockmatrix
import time:      7078 |       7078 |                                                                                   sympy.matrices.expressions.companion
import time:      7080 |       7080 |                                                                                   sympy.matrices.expressions.funcmatrix
import time:      7172 |       7172 |                                                                                   sympy.matrices.expressions.adjoint
import time:      7058 |       7058 |                                                                                   sympy.matrices.expressions.hadamard
import time:      9427 |       9427 |                                                                                   sympy.matrices.expressions.diagonal
import time:      6879 |       6879 |                                                                                   sympy.matrices.expressions.dotproduct
import time:      7835 |       7835 |                                                                                   sympy.matrices.expressions.kronecker
import time:      6959 |       6959 |                                                                                   sympy.matrices.expressions.sets
import time:      9475 |     321518 |                                                                                 sympy.matrices.expressions
import time:      7180 |     328697 |                                                                               sympy.matrices.immutable
import time:      8524 |     684063 |                                                                             sympy.matrices
import time:      5726 |     689788 |                                                                           sympy.polys.partfrac
import time:      6420 |       6420 |                                                                           sympy.polys.fields
import time:     23470 |    2430346 |                                                                         sympy.polys
import time:      9515 |       9515 |                                                                           sympy.series.order
import time:      9339 |       9339 |                                                                                 sympy.calculus.euler
import time:      5620 |       5620 |                                                                                 sympy.calculus.singularities
import time:      5246 |       5246 |                                                                                 sympy.calculus.finite_diff
import time:      7031 |       7031 |                                                                                   sympy.calculus.accumulationbounds
import time:      6507 |      13538 |                                                                                 sympy.calculus.util
import time:      7587 |      41328 |                                                                               sympy.calculus
import time:        35 |      41363 |                                                                             sympy.calculus.accumulationbounds
import time:      6553 |       6553 |                                                                             sympy.series.gruntz
import time:      5103 |      53017 |                                                                           sympy.series.limits
import time:      5316 |       5316 |                                                                           sympy.series.series
import time:      6106 |       6106 |                                                                           sympy.series.approximants
import time:      4851 |       4851 |                                                                           sympy.series.residues
import time:      7627 |       7627 |                                                                           sympy.series.sequences
import time:      5337 |       5337 |                                                                             sympy.series.series_class
import time:      5421 |      10757 |                                                                           sympy.series.fourier
import time:     12026 |      12026 |                                                                                 sympy.discrete.transforms
import time:      5698 |       5698 |                                                                                 sympy.discrete.convolutions
import time:     14195 |      31919 |                                                                               sympy.discrete
import time:        63 |      31982 |                                                                             sympy.discrete.convolutions
import time:     25804 |      57785 |                                                                           sympy.series.formal
import time:      8929 |       8929 |                                                                           sympy.series.limitseq
import time:      8775 |     172673 |                                                                         sympy.series
import time:      5201 |       5201 |                                                                               sympy.concrete.expr_with_limits
import time:      6677 |      11878 |                                                                             sympy.concrete.expr_with_intlimits
import time:      6198 |       6198 |                                                                               sympy.concrete.gosper
import time:      7923 |       7923 |                                                                                     sympy.integrals.rationaltools
import time:      5594 |       5594 |                                                                                     sympy.integrals.deltafunctions
import time:      7573 |       7573 |                                                                                     sympy.integrals.meijerint
import time:      6333 |       6333 |                                                                                     sympy.integrals.trigonometry
import time:     12801 |      40222 |                                                                                   sympy.integrals.integrals
import time:      5508 |       5508 |                                                                                           sympy.polys.domainmatrix
import time:      5939 |      11446 |                                                                                         sympy.polys.solvers
import time:      8537 |      19983 |                                                                                       sympy.polys.matrices.linsolve
import time:      5980 |      25962 |                                                                                     sympy.integrals.laplace
import time:      6969 |      32930 |                                                                                   sympy.integrals.transforms
import time:      5104 |       5104 |                                                                                   sympy.integrals.singularityfunctions
import time:      8092 |      86347 |                                                                                 sympy.integrals
import time:        24 |      86370 |                                                                               sympy.integrals.integrals
import time:      7113 |      99679 |                                                                             sympy.concrete.summations
import time:     10243 |     121800 |                                                                           sympy.concrete.products
import time:     10600 |     132400 |                                                                         sympy.concrete
import time:      6419 |       6419 |                                                                               sympy.simplify.gammasimp
import time:      4952 |      11371 |                                                                             sympy.simplify.combsimp
import time:      8087 |       8087 |                                                                             sympy.simplify.cse_opts
import time:      6182 |       6182 |                                                                               sympy.simplify.powsimp
import time:      6359 |      12540 |                                                                             sympy.simplify.hyperexpand
import time:      6009 |       6009 |                                                                               sympy.simplify.sqrtdenest
import time:      5824 |      11832 |                                                                             sympy.simplify.radsimp
import time:      5051 |       5051 |                                                                               sympy.simplify.cse_main
import time:      7017 |       7017 |                                                                               sympy.strategies.tree
import time:      6296 |      18363 |                                                                             sympy.simplify.trigsimp
import time:      8488 |      70678 |                                                                           sympy.simplify.simplify
import time:      5644 |       5644 |                                                                           sympy.simplify.fu
import time:      5268 |       5268 |                                                                           sympy.simplify.epathtools
import time:      7429 |       7429 |                                                                           sympy.simplify.ratsimp
import time:      7079 |      96097 |                                                                         sympy.simplify
import time:     11155 |      11155 |                                                                             sympy.solvers.polysys
import time:      9849 |       9849 |                                                                             sympy.solvers.bivariate
import time:     11642 |      32645 |                                                                           sympy.solvers.solvers
import time:      5947 |       5947 |                                                                                 sympy.solvers.solveset
import time:     18501 |      24447 |                                                                               sympy.solvers.diophantine.diophantine
import time:     21403 |      45850 |                                                                             sympy.solvers.diophantine
import time:        30 |      45880 |                                                                           sympy.solvers.diophantine.diophantine
import time:      5148 |       5148 |                                                                           sympy.solvers.recurr
import time:      6976 |       6976 |                                                                               sympy.solvers.deutils
import time:     31432 |      31432 |                                                                                 sympy.solvers.ode.riccati
import time:     30426 |      30426 |                                                                                 sympy.solvers.ode.hypergeometric
import time:      8339 |       8339 |                                                                                   sympy.solvers.ode.subscheck
import time:     14000 |      22339 |                                                                                 sympy.solvers.ode.nonhomogeneous
import time:      5342 |       5342 |                                                                                   sympy.solvers.pde
import time:      7641 |      12982 |                                                                                 sympy.solvers.ode.lie_group
import time:      9340 |     106516 |                                                                               sympy.solvers.ode.single
import time:     10458 |     123949 |                                                                             sympy.solvers.ode.ode
import time:     11427 |      11427 |                                                                             sympy.solvers.ode.systems
import time:      9344 |     144719 |                                                                           sympy.solvers.ode
import time:      6665 |       6665 |                                                                           sympy.solvers.inequalities
import time:     12639 |      12639 |                                                                           sympy.solvers.decompogen
import time:      5326 |       5326 |                                                                           sympy.solvers.simplex
import time:      8033 |     261051 |                                                                         sympy.solvers
import time:     25053 |      25053 |                                                                             sympy.geometry.exceptions
import time:     12541 |      12541 |                                                                               sympy.sets.handlers.intersection
import time:      8153 |       8153 |                                                                               sympy.sets.handlers.union
import time:     22041 |      42733 |                                                                             sympy.geometry.entity
import time:     25785 |      93570 |                                                                           sympy.geometry.point
import time:      6461 |       6461 |                                                                             sympy.geometry.util
import time:     10560 |      17020 |                                                                           sympy.geometry.line
import time:      6014 |       6014 |                                                                           sympy.geometry.plane
import time:      7085 |       7085 |                                                                             sympy.geometry.polygon
import time:      5449 |      12534 |                                                                           sympy.geometry.ellipse
import time:      6719 |       6719 |                                                                           sympy.geometry.curve
import time:      5451 |       5451 |                                                                           sympy.geometry.parabola
import time:      8313 |     149617 |                                                                         sympy.geometry
import time:     10051 |      10051 |                                                                           sympy.parsing.sympy_parser
import time:      9642 |      19693 |                                                                         sympy.parsing
import time:     10445 |      10445 |                                                                           sympy.algebras.quaternion
import time:     10248 |      20693 |                                                                         sympy.algebras
import time:     11672 |      11672 |                                                                               sympy.plotting.backends
import time:      7217 |       7217 |                                                                                 sympy.plotting.utils
import time:      7853 |       7853 |                                                                                     sympy.plotting.intervalmath.interval_membership
import time:     14989 |      22841 |                                                                                   sympy.plotting.intervalmath.interval_arithmetic
import time:      8604 |       8604 |                                                                                   sympy.plotting.intervalmath.lib_interval
import time:     12783 |      44228 |                                                                                 sympy.plotting.intervalmath
import time:      6902 |      58346 |                                                                               sympy.plotting.series
import time:     18716 |      88733 |                                                                             sympy.plotting.backends.base_backend
import time:     19895 |      19895 |                                                                               sympy.plotting.backends.matplotlibbackend.matplotlib
import time:     18985 |      38879 |                                                                             sympy.plotting.backends.matplotlibbackend
import time:     14329 |      14329 |                                                                                 sympy.plotting.textplot
import time:     19821 |      34150 |                                                                               sympy.plotting.backends.textbackend.text
import time:     19499 |      53649 |                                                                             sympy.plotting.backends.textbackend
import time:     11405 |      11405 |                                                                             sympy.plotting.plotgrid
import time:     10146 |     202811 |                                                                           sympy.plotting.plot
import time:      8770 |       8770 |                                                                           sympy.plotting.plot_implicit
import time:     12893 |      12893 |                                                                           sympy.plotting.pygletplot
import time:      7103 |     231575 |                                                                         sympy.plotting
import time:     13105 |      13105 |                                                                           sympy.interactive.printing
import time:      9046 |       9046 |                                                                           sympy.interactive.session
import time:      9463 |       9463 |                                                                           sympy.interactive.traversal
import time:     11952 |      43564 |                                                                         sympy.interactive
import time:      6227 |    4729573 |                                                                       sympy
import time:      8577 |       8577 |                                                                       torch.fx.experimental.recording
import time:     10660 |      10660 |                                                                         torch.utils._sympy
import time:      6333 |       6333 |                                                                         torch.utils._sympy.numbers
import time:     15801 |      32793 |                                                                       torch.utils._sympy.functions
import time:      6657 |       6657 |                                                                       torch.utils._sympy.printers
import time:      5865 |       5865 |                                                                       torch.utils._sympy.singleton_int
import time:      6374 |       6374 |                                                                       torch.utils._sympy.solve
import time:      5737 |       5737 |                                                                       torch.utils._sympy.symbol
import time:      5177 |       5177 |                                                                         torch.utils._sympy.interp
import time:      8057 |      13233 |                                                                       torch.utils._sympy.value_ranges
import time:     16171 |    4824977 |                                                                     torch.fx.experimental.symbolic_shapes
import time:      4333 |       4333 |                                                                     torch._dynamo.metrics_context
import time:      3959 |       3959 |                                                                     torch.utils._triton
import time:      3677 |       3677 |                                                                     torch._dynamo.graph_utils
import time:      3978 |       3978 |                                                                           torch._numpy._casting_dicts
import time:      3829 |       7806 |                                                                         torch._numpy._dtypes_impl
import time:      5587 |       5587 |                                                                         torch._numpy._util
import time:      4919 |       4919 |                                                                           torch._numpy._dtypes
import time:      5883 |      10801 |                                                                         torch._numpy._normalizations
import time:      6601 |      30794 |                                                                       torch._numpy.fft
import time:      4236 |       4236 |                                                                       torch._numpy.linalg
import time:      3790 |       3790 |                                                                       torch._numpy.random
import time:      8759 |       8759 |                                                                         torch._numpy._funcs_impl
import time:      3845 |       3845 |                                                                         torch._numpy._reductions_impl
import time:      4256 |      16860 |                                                                       torch._numpy._funcs
import time:      3863 |       3863 |                                                                       torch._numpy._getlimits
import time:     11319 |      11319 |                                                                           torch._numpy._binary_ufuncs_impl
import time:      4782 |       4782 |                                                                           torch._numpy._unary_ufuncs_impl
import time:      6253 |      22353 |                                                                         torch._numpy._ufuncs
import time:      4218 |      26570 |                                                                       torch._numpy._ndarray
import time:      6252 |      92361 |                                                                     torch._numpy
import time:       941 |        941 |                                                                                 _sysconfigdata__x86_64-linux-gnu
import time:      7781 |       8721 |                                                                               triton.knobs
import time:      7663 |       7663 |                                                                                   triton.tools
import time:      3796 |       3796 |                                                                                   triton._utils
import time:     10364 |      21823 |                                                                                 triton.tools.tensor_descriptor
import time:     10270 |      10270 |                                                                                     triton.backends.driver
import time:      8041 |       8041 |                                                                                     triton.backends.compiler
import time:      7491 |       7491 |                                                                                       triton._C
import time:    273907 |     281397 |                                                                                     triton._C.libtriton
import time:      5681 |       5681 |                                                                                       triton.runtime.cache
import time:      4671 |      10352 |                                                                                     triton.runtime.build
import time:      2804 |       2804 |                                                                                       triton.errors
import time:      6604 |       9407 |                                                                                     triton.runtime.errors
import time:      9245 |       9245 |                                                                                     triton.runtime._allocation
import time:    497101 |     825811 |                                                                                   triton.backends
import time:      5574 |     831384 |                                                                                 triton.runtime.driver
import time:      8663 |     861869 |                                                                               triton.runtime.jit
import time:     10650 |     881239 |                                                                             triton.runtime.autotuner
import time:     10186 |     891425 |                                                                           triton.runtime
import time:      6852 |       6852 |                                                                               triton.tools.disasm
import time:     12585 |      19437 |                                                                             triton.compiler.compiler
import time:      8036 |       8036 |                                                                             triton.compiler.errors
import time:      8879 |      36350 |                                                                           triton.compiler
import time:     14639 |      14639 |                                                                               triton.language.core
import time:      6923 |      21561 |                                                                             triton.language.math
import time:     33998 |      33998 |                                                                                 triton.language.extra.cuda.libdevice
import time:      8006 |       8006 |                                                                                 triton.language.extra.cuda.utils
import time:      6910 |       6910 |                                                                                 triton.language.extra.cuda.gdc
import time:     19448 |      68361 |                                                                               triton.language.extra.cuda
import time:      9618 |       9618 |                                                                                 triton.language.extra.hip.libdevice
import time:     10199 |      19816 |                                                                               triton.language.extra.hip
import time:     35342 |     123518 |                                                                             triton.language.extra
import time:    249203 |     249203 |                                                                             triton.language.standard
import time:     53609 |      53609 |                                                                             triton.language.random
import time:      8124 |     456014 |                                                                           triton.language
import time:        42 |         42 |                                                                               _statistics
import time:       944 |        985 |                                                                             statistics
import time:      3055 |       4040 |                                                                           triton.testing
import time:      9940 |    1397767 |                                                                         triton
import time:         9 |    1397776 |                                                                       triton.compiler
import time:        18 |    1397793 |                                                                     triton.compiler.compiler
import time:     11737 |    6347315 |                                                                   torch._dynamo.utils
import time:      5307 |    6352622 |                                                                 torch._dynamo.exc
import time:      4813 |       4813 |                                                                 torch.utils._functools
import time:      7028 |       7028 |                                                                 torch._dynamo.graph_break_hints
import time:      4074 |       4074 |                                                                 torch._dynamo.logging
import time:      4078 |       4078 |                                                                         torch._inductor.custom_graph_pass
import time:     20627 |      24705 |                                                                       torch._inductor.config
import time:     21095 |      21095 |                                                                               torch._inductor.runtime
import time:     10856 |      31950 |                                                                             torch._inductor.runtime.hints
import time:      7843 |       7843 |                                                                             torch._dynamo.device_interface
import time:      6777 |       6777 |                                                                             torch.fx.passes.graph_transform_observer
import time:      6963 |       6963 |                                                                               torch._inductor.runtime.cache_dir_utils
import time:      7075 |       7075 |                                                                                     colorama.ansi
import time:       793 |        793 |                                                                                       msvcrt
import time:      3902 |       3902 |                                                                                       colorama.win32
import time:      4135 |       8830 |                                                                                     colorama.winterm
import time:      6710 |      22613 |                                                                                   colorama.ansitowin32
import time:     12788 |      35400 |                                                                                 colorama.initialise
import time:     15172 |      50572 |                                                                               colorama
import time:      7948 |      65482 |                                                                             torch._inductor.runtime.runtime_utils
import time:     40663 |     152713 |                                                                           torch._inductor.utils
import time:     15712 |     168424 |                                                                         torch._inductor.cudagraph_utils
import time:      7768 |     176191 |                                                                       torch._inductor.standalone_compile
import time:      5623 |     206518 |                                                                     torch._inductor
import time:     10554 |     217071 |                                                                   torch._inductor.test_operators
import time:      6204 |       6204 |                                                                       torch._dynamo.bytecode_analysis
import time:      7119 |      13323 |                                                                     torch._dynamo.bytecode_transformation
import time:      7957 |      21280 |                                                                   torch._dynamo.resume_execution
import time:      6055 |       6055 |                                                                       torch._dynamo.current_scope_id
import time:      6931 |       6931 |                                                                         torch.utils._device
import time:     24167 |      24167 |                                                                         torch._dynamo.source
import time:      9109 |       9109 |                                                                           torch._dynamo.types
import time:      9703 |       9703 |                                                                           torch.fx.experimental._dynamism
import time:      8540 |       8540 |                                                                           torch._dynamo.external_utils
import time:     10494 |      10494 |                                                                             torch._dynamo.backends
import time:     11131 |      21624 |                                                                           torch._dynamo.backends.registry
import time:      4757 |       4757 |                                                                           torch._dynamo.code_context
import time:      5690 |       5690 |                                                                           torch._dynamo.hooks
import time:      4587 |       4587 |                                                                           torch._dynamo.mutation_guard
import time:      9909 |      73916 |                                                                         torch._dynamo.eval_frame
import time:      7471 |     112484 |                                                                       torch._dynamo.guards
import time:      8147 |       8147 |                                                                                 torch.nn.utils._expanded_weights.expanded_weights_impl
import time:      8420 |      16566 |                                                                               torch.nn.utils._expanded_weights.expanded_weights_utils
import time:     10234 |      26800 |                                                                             torch.nn.utils._expanded_weights.conv_utils
import time:     12578 |      39377 |                                                                           torch.nn.utils._expanded_weights.conv_expanded_weights
import time:      9133 |       9133 |                                                                           torch.nn.utils._expanded_weights.embedding_expanded_weights
import time:      9680 |       9680 |                                                                           torch.nn.utils._expanded_weights.group_norm_expanded_weights
import time:      9191 |       9191 |                                                                           torch.nn.utils._expanded_weights.instance_norm_expanded_weights
import time:     11241 |      11241 |                                                                           torch.nn.utils._expanded_weights.layer_norm_expanded_weights
import time:     10142 |      10142 |                                                                           torch.nn.utils._expanded_weights.linear_expanded_weights
import time:     15290 |     104050 |                                                                         torch.nn.utils._expanded_weights
import time:      7082 |       7082 |                                                                         torch._dynamo.replay_record
import time:      6064 |       6064 |                                                                             torch.utils._appending_byte_serializer
import time:      7255 |      13318 |                                                                           torch.compiler._cache
import time:      6934 |      20252 |                                                                         torch._dynamo.pgo
import time:      8609 |       8609 |                                                                               torch._dynamo.polyfills
import time:     11809 |      11809 |                                                                               torch._dynamo.variables.constant
import time:      6307 |       6307 |                                                                                       torch.distributed._composable_state
import time:     12450 |      12450 |                                                                                         torch.distributed.algorithms._checkpoint
import time:     14997 |      27446 |                                                                                       torch.distributed.algorithms._checkpoint.checkpoint_wrapper
import time:     12900 |      12900 |                                                                                       torch.distributed.fsdp.api
import time:      9573 |      56224 |                                                                                     torch.distributed.fsdp._common_utils
import time:     16022 |      16022 |                                                                                       torch.testing._internal.distributed
import time:     32006 |      48027 |                                                                                     torch.testing._internal.distributed.fake_pg
import time:      8069 |       8069 |                                                                                                   torch.distributed._shard.common_op_utils
import time:     10970 |      19039 |                                                                                                 torch.distributed._shard.op_registry_utils
import time:      9605 |       9605 |                                                                                                     torch.distributed._shard.metadata
import time:      8882 |       8882 |                                                                                                       torch.distributed._shard.sharded_tensor.metadata
import time:      7698 |       7698 |                                                                                                       torch.distributed._shard.sharding_spec._internals
import time:     22075 |      38653 |                                                                                                     torch.distributed._shard.sharding_spec.api
import time:      7574 |       7574 |                                                                                                       torch.distributed._shard._utils
import time:      8999 |       8999 |                                                                                                       torch.distributed._shard.sharded_tensor.shard
import time:      9787 |       9787 |                                                                                                       torch.distributed._shard.sharded_tensor.utils
import time:     11002 |      37361 |                                                                                                     torch.distributed._shard.sharding_spec.chunk_sharding_spec
import time:     17473 |     103091 |                                                                                                   torch.distributed._shard.sharding_spec
import time:     15238 |      15238 |                                                                                                         torch.distributed.nn.functional
import time:     11530 |      11530 |                                                                                                           torch.distributed.nn.api
import time:     13758 |      13758 |                                                                                                           torch.distributed.nn.jit
import time:     15533 |      15533 |                                                                                                               torch.distributed.nn.jit.templates
import time:     15325 |      30858 |                                                                                                             torch.distributed.nn.jit.templates.remote_module_template
import time:     14103 |      44960 |                                                                                                           torch.distributed.nn.jit.instantiator
import time:     22385 |      92631 |                                                                                                         torch.distributed.nn.api.remote_module
import time:     10225 |     118093 |                                                                                                       torch.distributed.nn
import time:        30 |     118122 |                                                                                                     torch.distributed.nn.functional
import time:      8998 |     127120 |                                                                                                   torch.distributed._shard.sharded_tensor.reshard
import time:     18823 |     249033 |                                                                                                 torch.distributed._shard.sharded_tensor.api
import time:     19993 |      19993 |                                                                                                   torch.distributed._shard.sharded_tensor._ops.misc_ops
import time:      9995 |       9995 |                                                                                                     torch.distributed._shard.sharded_tensor._ops._common
import time:     12081 |      22075 |                                                                                                   torch.distributed._shard.sharded_tensor._ops.tensor_ops
import time:     18965 |      18965 |                                                                                                     torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops
import time:     13398 |      13398 |                                                                                                     torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops._common
