   Building upstage-ocr-receipt-text-detection @ file:///workspaces/upstageailab-ocr-recsys-competition-ocr-2
      Built upstage-ocr-receipt-text-detection @ file:///workspaces/upstageailab-ocr-recsys-competition-ocr-2
Uninstalled 1 package in 30ms
Installed 1 package in 92ms
import time: self [us] | cumulative | imported package
import time:      7458 |       7458 |                                                                                         sympy.tensor.array.array_comprehension
import time:     12699 |      60203 |                                                                                       sympy.tensor.array
import time:      6961 |      98483 |                                                                                     sympy.tensor
import time:        21 |      98503 |                                                                                   sympy.tensor.array
import time:      6051 |       6051 |                                                                                   sympy.matrices.reductions
import time:      6883 |       6883 |                                                                                                 sympy.polys.agca.ideals
import time:      9853 |      16736 |                                                                                               sympy.polys.agca.modules
import time:     11745 |      28480 |                                                                                             sympy.polys.agca.homomorphisms
import time:      9794 |      38274 |                                                                                           sympy.polys.agca
import time:      8833 |      47106 |                                                                                         sympy.polys.agca.extensions
import time:      7444 |      54550 |                                                                                       sympy.polys.matrices.eigen
import time:      6138 |      60688 |                                                                                     sympy.matrices.eigen
import time:      5727 |      66414 |                                                                                   sympy.matrices.solvers
import time:      6465 |       6465 |                                                                                   sympy.matrices.inverse
import time:      6204 |       6204 |                                                                                   sympy.matrices.subspaces
import time:      5612 |       5612 |                                                                                   sympy.matrices.graph
import time:      6657 |     195903 |                                                                                 sympy.matrices.matrixbase
import time:      5404 |       5404 |                                                                                 sympy.matrices.repmatrix
import time:      4242 |     219526 |                                                                               sympy.matrices.dense
import time:      6204 |       6204 |                                                                               sympy.matrices.sparse
import time:      5217 |       5217 |                                                                               sympy.matrices.sparsetools
import time:      8102 |       8102 |                                                                                             sympy.strategies.util
import time:      5834 |      13936 |                                                                                           sympy.strategies.rl
import time:      5347 |       5347 |                                                                                             sympy.strategies.core
import time:      7110 |      12457 |                                                                                           sympy.strategies.traverse
import time:      8351 |       8351 |                                                                                           sympy.strategies.tools
import time:      5984 |       5984 |                                                                                               sympy.strategies.branch.core
import time:     10885 |      16868 |                                                                                             sympy.strategies.branch.traverse
import time:      6730 |       6730 |                                                                                             sympy.strategies.branch.tools
import time:      9379 |      32976 |                                                                                           sympy.strategies.branch
import time:      5842 |      73560 |                                                                                         sympy.strategies
import time:      6237 |       6237 |                                                                                         sympy.matrices.expressions._shape
import time:      7287 |       7287 |                                                                                             sympy.matrices.expressions.special
import time:      7460 |      14747 |                                                                                           sympy.matrices.expressions.matpow
import time:      8189 |      22936 |                                                                                         sympy.matrices.expressions.inverse
import time:     11435 |      11435 |                                                                                         sympy.matrices.expressions.transpose
import time:      5866 |       5866 |                                                                                         sympy.matrices.expressions.permutation
import time:      5235 |     125267 |                                                                                       sympy.matrices.expressions.matmul
import time:      5058 |       5058 |                                                                                       sympy.matrices.expressions.matadd
import time:      5947 |       5947 |                                                                                       sympy.matrices.expressions.determinant
import time:     10734 |     147005 |                                                                                     sympy.matrices.expressions.matexpr
import time:     10409 |     157413 |                                                                                   sympy.matrices.expressions.slice
import time:      8795 |       8795 |                                                                                     sympy.matrices.expressions.trace
import time:      6448 |      15242 |                                                                                   sympy.matrices.expressions.blockmatrix
import time:      4910 |       4910 |                                                                                   sympy.matrices.expressions.companion
import time:      7272 |       7272 |                                                                                   sympy.matrices.expressions.funcmatrix
import time:      5054 |       5054 |                                                                                   sympy.matrices.expressions.adjoint
import time:      5622 |       5622 |                                                                                   sympy.matrices.expressions.hadamard
import time:      4799 |       4799 |                                                                                   sympy.matrices.expressions.diagonal
import time:      4598 |       4598 |                                                                                   sympy.matrices.expressions.dotproduct
import time:      4874 |       4874 |                                                                                   sympy.matrices.expressions.kronecker
import time:      9938 |       9938 |                                                                                   sympy.matrices.expressions.sets
import time:      9895 |     229613 |                                                                                 sympy.matrices.expressions
import time:      5673 |     235286 |                                                                               sympy.matrices.immutable
import time:      5698 |     484034 |                                                                             sympy.matrices
import time:      4325 |     488359 |                                                                           sympy.polys.partfrac
import time:      5555 |       5555 |                                                                           sympy.polys.fields
import time:      7600 |    1792815 |                                                                         sympy.polys
import time:      6454 |       6454 |                                                                           sympy.series.order
import time:      5617 |       5617 |                                                                                 sympy.calculus.euler
import time:      3919 |       3919 |                                                                                 sympy.calculus.singularities
import time:     27033 |      27033 |                                                                                 sympy.calculus.finite_diff
import time:      6102 |       6102 |                                                                                   sympy.calculus.accumulationbounds
import time:      7468 |      13570 |                                                                                 sympy.calculus.util
import time:      5566 |      55703 |                                                                               sympy.calculus
import time:        31 |      55733 |                                                                             sympy.calculus.accumulationbounds
import time:      5967 |       5967 |                                                                             sympy.series.gruntz
import time:      6107 |      67807 |                                                                           sympy.series.limits
import time:      5698 |       5698 |                                                                           sympy.series.series
import time:      5539 |       5539 |                                                                           sympy.series.approximants
import time:      5689 |       5689 |                                                                           sympy.series.residues
import time:      7194 |       7194 |                                                                           sympy.series.sequences
import time:      5810 |       5810 |                                                                             sympy.series.series_class
import time:      5720 |      11530 |                                                                           sympy.series.fourier
import time:     10205 |      10205 |                                                                                 sympy.discrete.transforms
import time:      6284 |       6284 |                                                                                 sympy.discrete.convolutions
import time:      7373 |      23861 |                                                                               sympy.discrete
import time:        30 |      23891 |                                                                             sympy.discrete.convolutions
import time:      7361 |      31252 |                                                                           sympy.series.formal
import time:     12809 |      12809 |                                                                           sympy.series.limitseq
import time:      7273 |     161241 |                                                                         sympy.series
import time:      5382 |       5382 |                                                                               sympy.concrete.expr_with_limits
import time:      5391 |      10772 |                                                                             sympy.concrete.expr_with_intlimits
import time:      5052 |       5052 |                                                                               sympy.concrete.gosper
import time:      5713 |       5713 |                                                                                     sympy.integrals.rationaltools
import time:      4946 |       4946 |                                                                                     sympy.integrals.deltafunctions
import time:      6365 |       6365 |                                                                                     sympy.integrals.meijerint
import time:      6996 |       6996 |                                                                                     sympy.integrals.trigonometry
import time:      9319 |      33338 |                                                                                   sympy.integrals.integrals
import time:      3610 |       3610 |                                                                                           sympy.polys.domainmatrix
import time:      5962 |       9571 |                                                                                         sympy.polys.solvers
import time:      7076 |      16646 |                                                                                       sympy.polys.matrices.linsolve
import time:      8118 |      24764 |                                                                                     sympy.integrals.laplace
import time:      6628 |      31392 |                                                                                   sympy.integrals.transforms
import time:      4751 |       4751 |                                                                                   sympy.integrals.singularityfunctions
import time:      8594 |      78074 |                                                                                 sympy.integrals
import time:        17 |      78091 |                                                                               sympy.integrals.integrals
import time:      5554 |      88696 |                                                                             sympy.concrete.summations
import time:      9274 |     108741 |                                                                           sympy.concrete.products
import time:      7827 |     116567 |                                                                         sympy.concrete
import time:      4153 |       4153 |                                                                               sympy.simplify.gammasimp
import time:      4155 |       8307 |                                                                             sympy.simplify.combsimp
import time:      4480 |       4480 |                                                                             sympy.simplify.cse_opts
import time:      3990 |       3990 |                                                                               sympy.simplify.powsimp
import time:      5277 |       9267 |                                                                             sympy.simplify.hyperexpand
import time:      4342 |       4342 |                                                                               sympy.simplify.sqrtdenest
import time:      5128 |       9470 |                                                                             sympy.simplify.radsimp
import time:      4201 |       4201 |                                                                               sympy.simplify.cse_main
import time:      5014 |       5014 |                                                                               sympy.strategies.tree
import time:      4218 |      13433 |                                                                             sympy.simplify.trigsimp
import time:      7264 |      52219 |                                                                           sympy.simplify.simplify
import time:      6378 |       6378 |                                                                           sympy.simplify.fu
import time:      8379 |       8379 |                                                                           sympy.simplify.epathtools
import time:      4507 |       4507 |                                                                           sympy.simplify.ratsimp
import time:      8174 |      79656 |                                                                         sympy.simplify
import time:      4152 |       4152 |                                                                             sympy.solvers.polysys
import time:      3848 |       3848 |                                                                             sympy.solvers.bivariate
import time:      7108 |      15108 |                                                                           sympy.solvers.solvers
import time:      7191 |       7191 |                                                                                 sympy.solvers.solveset
import time:     12075 |      19265 |                                                                               sympy.solvers.diophantine.diophantine
import time:      6516 |      25781 |                                                                             sympy.solvers.diophantine
import time:        22 |      25802 |                                                                           sympy.solvers.diophantine.diophantine
import time:      4715 |       4715 |                                                                           sympy.solvers.recurr
import time:      5859 |       5859 |                                                                               sympy.solvers.deutils
import time:      4925 |       4925 |                                                                                 sympy.solvers.ode.riccati
import time:      8773 |       8773 |                                                                                 sympy.solvers.ode.hypergeometric
import time:      5552 |       5552 |                                                                                   sympy.solvers.ode.subscheck
import time:     19858 |      25410 |                                                                                 sympy.solvers.ode.nonhomogeneous
import time:     16234 |      16234 |                                                                                   sympy.solvers.pde
import time:      5200 |      21433 |                                                                                 sympy.solvers.ode.lie_group
import time:      7065 |      67605 |                                                                               sympy.solvers.ode.single
import time:      9731 |      83194 |                                                                             sympy.solvers.ode.ode
import time:     12561 |      12561 |                                                                             sympy.solvers.ode.systems
import time:      7579 |     103333 |                                                                           sympy.solvers.ode
import time:      8595 |       8595 |                                                                           sympy.solvers.inequalities
import time:      9667 |       9667 |                                                                           sympy.solvers.decompogen
import time:      7311 |       7311 |                                                                           sympy.solvers.simplex
import time:      5876 |     180403 |                                                                         sympy.solvers
import time:      5202 |       5202 |                                                                             sympy.geometry.exceptions
import time:     15647 |      15647 |                                                                               sympy.sets.handlers.intersection
import time:     12840 |      12840 |                                                                               sympy.sets.handlers.union
import time:      6930 |      35416 |                                                                             sympy.geometry.entity
import time:      9898 |      50514 |                                                                           sympy.geometry.point
import time:      8063 |       8063 |                                                                             sympy.geometry.util
import time:     13114 |      21176 |                                                                           sympy.geometry.line
import time:      7998 |       7998 |                                                                           sympy.geometry.plane
import time:      9763 |       9763 |                                                                             sympy.geometry.polygon
import time:      6866 |      16628 |                                                                           sympy.geometry.ellipse
import time:      6445 |       6445 |                                                                           sympy.geometry.curve
import time:      6614 |       6614 |                                                                           sympy.geometry.parabola
import time:      7793 |     117166 |                                                                         sympy.geometry
import time:      9802 |       9802 |                                                                           sympy.parsing.sympy_parser
import time:      7170 |      16971 |                                                                         sympy.parsing
import time:      9387 |       9387 |                                                                           sympy.algebras.quaternion
import time:     10057 |      19443 |                                                                         sympy.algebras
import time:      6865 |       6865 |                                                                               sympy.plotting.backends
import time:      4010 |       4010 |                                                                                 sympy.plotting.utils
import time:      6802 |       6802 |                                                                                     sympy.plotting.intervalmath.interval_membership
import time:     16210 |      23011 |                                                                                   sympy.plotting.intervalmath.interval_arithmetic
import time:     10124 |      10124 |                                                                                   sympy.plotting.intervalmath.lib_interval
import time:     10536 |      43670 |                                                                                 sympy.plotting.intervalmath
import time:      4822 |      52501 |                                                                               sympy.plotting.series
import time:     10043 |      69408 |                                                                             sympy.plotting.backends.base_backend
import time:     18721 |      18721 |                                                                               sympy.plotting.backends.matplotlibbackend.matplotlib
import time:     24689 |      43410 |                                                                             sympy.plotting.backends.matplotlibbackend
import time:      9161 |       9161 |                                                                                 sympy.plotting.textplot
import time:     48173 |      57333 |                                                                               sympy.plotting.backends.textbackend.text
import time:     14543 |      71876 |                                                                             sympy.plotting.backends.textbackend
import time:      9829 |       9829 |                                                                             sympy.plotting.plotgrid
import time:      9397 |     203918 |                                                                           sympy.plotting.plot
import time:      9013 |       9013 |                                                                           sympy.plotting.plot_implicit
import time:     16766 |      16766 |                                                                           sympy.plotting.pygletplot
import time:      5262 |     234957 |                                                                         sympy.plotting
import time:     10945 |      10945 |                                                                           sympy.interactive.printing
import time:      6859 |       6859 |                                                                           sympy.interactive.session
import time:      6197 |       6197 |                                                                           sympy.interactive.traversal
import time:     11617 |      35617 |                                                                         sympy.interactive
import time:      7325 |    3552027 |                                                                       sympy
import time:      6054 |       6054 |                                                                       torch.fx.experimental.recording
import time:      7000 |       7000 |                                                                         torch.utils._sympy
import time:      6434 |       6434 |                                                                         torch.utils._sympy.numbers
import time:     12784 |      26218 |                                                                       torch.utils._sympy.functions
import time:      6942 |       6942 |                                                                       torch.utils._sympy.printers
import time:     10094 |      10094 |                                                                       torch.utils._sympy.singleton_int
import time:      6026 |       6026 |                                                                       torch.utils._sympy.solve
import time:      6824 |       6824 |                                                                       torch.utils._sympy.symbol
import time:      6304 |       6304 |                                                                         torch.utils._sympy.interp
import time:      7520 |      13824 |                                                                       torch.utils._sympy.value_ranges
import time:     20592 |    3648596 |                                                                     torch.fx.experimental.symbolic_shapes
import time:      5262 |       5262 |                                                                     torch._dynamo.metrics_context
import time:      6160 |       6160 |                                                                     torch.utils._triton
import time:      4554 |       4554 |                                                                     torch._dynamo.graph_utils
import time:      3784 |       3784 |                                                                           torch._numpy._casting_dicts
import time:      4119 |       7902 |                                                                         torch._numpy._dtypes_impl
import time:      4310 |       4310 |                                                                         torch._numpy._util
import time:      4127 |       4127 |                                                                           torch._numpy._dtypes
import time:      4561 |       8688 |                                                                         torch._numpy._normalizations
import time:      6418 |      27317 |                                                                       torch._numpy.fft
import time:      4493 |       4493 |                                                                       torch._numpy.linalg
import time:      6021 |       6021 |                                                                       torch._numpy.random
import time:      3354 |       3354 |                                                                         torch._numpy._funcs_impl
import time:      3797 |       3797 |                                                                         torch._numpy._reductions_impl
import time:      3972 |      11122 |                                                                       torch._numpy._funcs
import time:      5942 |       5942 |                                                                       torch._numpy._getlimits
import time:      4138 |       4138 |                                                                           torch._numpy._binary_ufuncs_impl
import time:      4329 |       4329 |                                                                           torch._numpy._unary_ufuncs_impl
import time:      3928 |      12394 |                                                                         torch._numpy._ufuncs
import time:      4143 |      16537 |                                                                       torch._numpy._ndarray
import time:      5523 |      76953 |                                                                     torch._numpy
import time:      1539 |       1539 |                                                                                 _sysconfigdata__x86_64-linux-gnu
import time:      5415 |       6953 |                                                                               triton.knobs
import time:      9036 |       9036 |                                                                                   triton.tools
import time:      4677 |       4677 |                                                                                   triton._utils
import time:     13394 |      27106 |                                                                                 triton.tools.tensor_descriptor
import time:      9888 |       9888 |                                                                                     triton.backends.driver
import time:      5687 |       5687 |                                                                                     triton.backends.compiler
import time:      6192 |       6192 |                                                                                       triton._C
import time:    289960 |     296152 |                                                                                     triton._C.libtriton
import time:      6995 |       6995 |                                                                                       triton.runtime.cache
import time:      8646 |      15641 |                                                                                     triton.runtime.build
import time:      4090 |       4090 |                                                                                       triton.errors
import time:      4259 |       8349 |                                                                                     triton.runtime.errors
import time:      6257 |       6257 |                                                                                     triton.runtime._allocation
import time:    272457 |     614427 |                                                                                   triton.backends
import time:      7850 |     622276 |                                                                                 triton.runtime.driver
import time:     21576 |     670958 |                                                                               triton.runtime.jit
import time:      7574 |     685483 |                                                                             triton.runtime.autotuner
import time:      7615 |     693098 |                                                                           triton.runtime
import time:      3713 |       3713 |                                                                               triton.tools.disasm
import time:      9285 |      12997 |                                                                             triton.compiler.compiler
import time:      2908 |       2908 |                                                                             triton.compiler.errors
import time:      5050 |      20955 |                                                                           triton.compiler
import time:     14278 |      14278 |                                                                               triton.language.core
import time:      5993 |      20270 |                                                                             triton.language.math
import time:     30685 |      30685 |                                                                                 triton.language.extra.cuda.libdevice
import time:     14512 |      14512 |                                                                                 triton.language.extra.cuda.utils
import time:     15651 |      15651 |                                                                                 triton.language.extra.cuda.gdc
import time:     29701 |      90547 |                                                                               triton.language.extra.cuda
import time:     15577 |      15577 |                                                                                 triton.language.extra.hip.libdevice
import time:     13013 |      28590 |                                                                               triton.language.extra.hip
import time:     53908 |     173044 |                                                                             triton.language.extra
import time:    149721 |     149721 |                                                                             triton.language.standard
import time:     47514 |      47514 |                                                                             triton.language.random
import time:      3865 |     394412 |                                                                           triton.language
import time:        48 |         48 |                                                                               _statistics
import time:      1987 |       2035 |                                                                             statistics
import time:      3343 |       5377 |                                                                           triton.testing
import time:      5115 |    1118956 |                                                                         triton
import time:        10 |    1118966 |                                                                       triton.compiler
import time:        21 |    1118986 |                                                                     triton.compiler.compiler
import time:     10941 |    4882043 |                                                                   torch._dynamo.utils
import time:      3921 |    4885964 |                                                                 torch._dynamo.exc
import time:      4723 |       4723 |                                                                 torch.utils._functools
import time:      5186 |       5186 |                                                                 torch._dynamo.graph_break_hints
import time:      5555 |       5555 |                                                                 torch._dynamo.logging
import time:      5636 |       5636 |                                                                         torch._inductor.custom_graph_pass
import time:     24556 |      30191 |                                                                       torch._inductor.config
import time:      6539 |       6539 |                                                                               torch._inductor.runtime
import time:      6797 |      13336 |                                                                             torch._inductor.runtime.hints
import time:      3938 |       3938 |                                                                             torch._dynamo.device_interface
import time:      7610 |       7610 |                                                                             torch.fx.passes.graph_transform_observer
import time:      4715 |       4715 |                                                                               torch._inductor.runtime.cache_dir_utils
import time:      5936 |       5936 |                                                                                     colorama.ansi
import time:       692 |        692 |                                                                                       msvcrt
import time:      4210 |       4210 |                                                                                       colorama.win32
import time:      3951 |       8851 |                                                                                     colorama.winterm
import time:     16543 |      31329 |                                                                                   colorama.ansitowin32
import time:      4501 |      35829 |                                                                                 colorama.initialise
import time:      7239 |      43068 |                                                                               colorama
import time:      4733 |      52515 |                                                                             torch._inductor.runtime.runtime_utils
import time:      6878 |      84275 |                                                                           torch._inductor.utils
import time:      6853 |      91127 |                                                                         torch._inductor.cudagraph_utils
import time:      4946 |      96073 |                                                                       torch._inductor.standalone_compile
import time:      7417 |     133680 |                                                                     torch._inductor
import time:     10343 |     144022 |                                                                   torch._inductor.test_operators
import time:      6307 |       6307 |                                                                       torch._dynamo.bytecode_analysis
import time:      5564 |      11871 |                                                                     torch._dynamo.bytecode_transformation
import time:      4753 |      16624 |                                                                   torch._dynamo.resume_execution
import time:      3782 |       3782 |                                                                       torch._dynamo.current_scope_id
import time:      4971 |       4971 |                                                                         torch.utils._device
import time:     18011 |      18011 |                                                                         torch._dynamo.source
import time:      4558 |       4558 |                                                                           torch._dynamo.types
import time:      5385 |       5385 |                                                                           torch.fx.experimental._dynamism
import time:      5222 |       5222 |                                                                           torch._dynamo.external_utils
import time:      6854 |       6854 |                                                                             torch._dynamo.backends
import time:     10854 |      17707 |                                                                           torch._dynamo.backends.registry
import time:      2888 |       2888 |                                                                           torch._dynamo.code_context
import time:      3632 |       3632 |                                                                           torch._dynamo.hooks
import time:      6017 |       6017 |                                                                           torch._dynamo.mutation_guard
import time:      5934 |      51339 |                                                                         torch._dynamo.eval_frame
import time:      6401 |      80720 |                                                                       torch._dynamo.guards
import time:      4320 |       4320 |                                                                                 torch.nn.utils._expanded_weights.expanded_weights_impl
import time:      4242 |       8561 |                                                                               torch.nn.utils._expanded_weights.expanded_weights_utils
import time:      4564 |      13125 |                                                                             torch.nn.utils._expanded_weights.conv_utils
import time:      8431 |      21555 |                                                                           torch.nn.utils._expanded_weights.conv_expanded_weights
import time:      6567 |       6567 |                                                                           torch.nn.utils._expanded_weights.embedding_expanded_weights
import time:      8179 |       8179 |                                                                           torch.nn.utils._expanded_weights.group_norm_expanded_weights
import time:      9639 |       9639 |                                                                           torch.nn.utils._expanded_weights.instance_norm_expanded_weights
import time:      4564 |       4564 |                                                                           torch.nn.utils._expanded_weights.layer_norm_expanded_weights
import time:      4668 |       4668 |                                                                           torch.nn.utils._expanded_weights.linear_expanded_weights
import time:      7509 |      62679 |                                                                         torch.nn.utils._expanded_weights
import time:      6501 |       6501 |                                                                         torch._dynamo.replay_record
import time:      2933 |       2933 |                                                                             torch.utils._appending_byte_serializer
import time:      3640 |       6572 |                                                                           torch.compiler._cache
import time:      4830 |      11401 |                                                                         torch._dynamo.pgo
import time:      8906 |       8906 |                                                                               torch._dynamo.polyfills
import time:      3803 |       3803 |                                                                               torch._dynamo.variables.constant
import time:      7421 |       7421 |                                                                                       torch.distributed._composable_state
import time:     64525 |      64525 |                                                                                         torch.distributed.algorithms._checkpoint
import time:     12984 |      77509 |                                                                                       torch.distributed.algorithms._checkpoint.checkpoint_wrapper
import time:      8088 |       8088 |                                                                                       torch.distributed.fsdp.api
import time:      4438 |      97454 |                                                                                     torch.distributed.fsdp._common_utils
import time:      9120 |       9120 |                                                                                       torch.testing._internal.distributed
import time:     11186 |      20306 |                                                                                     torch.testing._internal.distributed.fake_pg
import time:      5757 |       5757 |                                                                                                   torch.distributed._shard.common_op_utils
import time:      4860 |      10617 |                                                                                                 torch.distributed._shard.op_registry_utils
